measure,dataset,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
DTWaClassifierTest,Geolife University,1.0,1.0,0.9990557129367328,0.9950424929178471,0.9901796094413114,0.9838387665738155,0.975066962266963,0.9695046726850858,0.9571435962023738,0.9549671121712026,0.9538218202993072
DTWaClassifierTest,San Francisco cab (Directed Regions),1.0,1.0,0.9132452739549926,0.8749651492298551,0.8646128654752239,0.8524409668932335,0.8464395341965801,0.8410901596433046,0.8375848967083629,0.8280292890272722,0.8215812955698938
EDRClassifierTest,San Francisco cab (Directed Regions),1.0,1.0,0.8325673409264741,0.773997489438666,0.7425292025186008,0.7193886157382213,0.7058484498971535,0.6854679063547673,0.6719684566115933,0.6672468615524293,0.6576065348706277
LCSSClassifierTest,San Francisco cab (Directed Regions),1.0,0.8254683123249299,0.7605726288388827,0.7256737407472701,0.7056029032886618,0.6855452445918336,0.6705894294795581,0.666588667620468,0.6517574224400423,0.6459437175703243,0.638777924306838
MSMClassifierTest,San Francisco cab (Directed Regions),1.0,1.0,0.845410389314288,0.776165448772185,0.738894718023453,0.7246926031203019,0.7151293933872472,0.6938939945997978,0.6864996231272743,0.681981299941548,0.6706315342156927
UMSClassifierTest,Geolife University,1.0,1.0,0.9365312155829526,0.8973195397118164,0.856227453717298,0.8197735558265665,0.7961503118059182,0.7859204609674826,0.7581759261237675,0.7493218178058833,0.7482927572116159
UMSClassifierTest,San Francisco cab (Directed Regions),1.0,1.0,0.9762605042016806,0.9524737193728066,0.932053499527548,0.9183644150726914,0.905233598043655,0.8964723625541978,0.8858899399475106,0.8808739286610259,0.8691256254623237
wDFClassifierTest,Geolife University,1.0,1.0,0.8591264631315851,0.7568133576252347,0.6772702915696681,0.6007790188556745,0.521590912215846,0.4666493035120555,0.42060938040206364,0.39585051538366417,0.376431733022144
wDFClassifierTest,San Francisco cab (Directed Regions),1.0,1.0,0.8544089675896452,0.7861042622476027,0.7387485371436999,0.7091250622835026,0.6734542152531435,0.6488421463278469,0.6299533970089706,0.6201835058972213,0.6184382363942722
EDRClassifierTest,Geolife University,1.0,1.0,0.9157425668270714,0.8630992660352121,0.8389585149771666,0.8062471601875891,0.7764976597398162,0.7669332735979865,0.7356591789392072,0.7296514556942172,0.7243630563345327
LCSSClassifierTest,Geolife University,1.0,1.0,0.835299452706153,0.7027338354825198,0.6388436348634328,0.574703567257935,0.4955141986240506,0.4381127321375763,0.38218671722249403,0.3562507740915016,0.3420999877426812
MSMClassifierTest,Geolife University,1.0,1.0,0.8991048296997305,0.8185208323310306,0.7867145229900561,0.7180182429787758,0.6570389878240117,0.6426234204157621,0.6213082510971982,0.6229927760792278,0.6287541113138232
