measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.7740466034350961,0.6996592446359289,0.6958650633590165,0.7053877884484064,0.7159758164823468,0.7132885846303655,0.7158736218770387,0.708028881740239,0.7020182801322965,0.6913247822799318"
LCSSClassifierTest,"Geolife University ",10,"0.7740466034350961,0.6931013013097219,0.678637143108486,0.6834568720951926,0.6835306124244349,0.6581568677825763,0.6582856760239032,0.6427465290248757,0.6263005224103632,0.6036817696401956"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7718411402207356,0.7632413193023206,0.772408080784423,0.7455801303733036,0.6660495136198795,0.6416088524209699,0.629872524320718,0.614296576228187,0.5966319691271245,0.5912354050420977"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9164958407605467,0.8615825351119469,0.8292803289138201,0.8000059970500237,0.7324192813261091,0.6834219230597955,0.6732763198298019,0.673147737591092,0.665405754368182"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9164958407605467,0.8615825351119469,0.8292803289138201,0.8000059970500237,0.7324192813261091,0.6834219230597955,0.6732763198298019,0.673147737591092,0.665405754368182"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9164958407605467,0.8615825351119469,0.8292803289138201,0.8000059970500237,0.7324192813261091,0.6834219230597955,0.6732763198298019,0.673147737591092,0.665405754368182"
MSMClassifierTest,"Geolife University ",10,"0.7039744878980007,0.6074788439120862,0.5948036843845081,0.6003534268675483,0.6057640971896928,0.5959852144265918,0.5926751171238239,0.5832635434772587,0.5754990199909752,0.5640787314023814"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9205402593455734,0.8708785477494069,0.8535826961686294,0.8256669900495408,0.8034120096669588,0.7886611260811329,0.7622427627800241,0.7505270122439412,0.7363022874887956"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7549836601307188,0.7179865885748238,0.6870577747415982,0.6590249183356085,0.6252497712016698,0.6062153860607952,0.6027109002367792,0.605274324491876,0.6124823107227728,0.6145066469952234"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9099855291073421,0.8351322823882509,0.8148221265996457,0.7668467915798891,0.7316323506099661,0.7258996449066373,0.711001597772273,0.7082978567705851,0.6995458530702826"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.7999942277457686,0.7756064673797503,0.7718806705659996,0.7597050431602367,0.7489248166051357,0.730768389141296,0.7240093591063034,0.7112782685262794,0.698315493190342,0.6920021822801001"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6437473338208631,0.566846347262938,0.5209288450843552,0.4695022930489794,0.4313614449534208,0.39639825078245555,0.38807616177008675,0.38209159136206133,0.3858200148996519,0.3835690010288421"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9153769585780916,0.8707764850260217,0.8528804480069665,0.8203027294680942,0.792119757794179,0.7793453312413947,0.7502326994596399,0.7380020930724087,0.7262839984560369"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7549836601307188,0.7031788968740343,0.6258733382030247,0.5671970429728315,0.49998677035082084,0.44024404156172364,0.42530264085033054,0.40953668802284426,0.4076655878549954,0.4043825601721681"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.792391739689272,0.7647785472212638,0.7587768490691321,0.747710553914295,0.7360396530048997,0.730267800640676,0.7225898148184164,0.708207125437453,0.6976248000259667,0.6951850265548395"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8127100840336134,0.795239156268568,0.7141909288968112,0.6897348222812619,0.7009725632984147,0.6692074811790968,0.6202863248536119,0.5913163909910265,0.5870038181523566"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7923213224683814,0.728793938904233,0.6867466270921926,0.6467879116303812,0.6235815504295547,0.606794411138166,0.6133218951694948,0.6181319200752745,0.6175808260285478"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8073179271708684,0.7958927510398099,0.7168944345414934,0.6843194859835726,0.7007186505445019,0.6618332922806448,0.6151308948899978,0.586363325492278,0.5869604901610682"
