measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.7693742278484699,0.7208369211778697,0.7014406968735264,0.6821314754676032,0.6925629656429471,0.697934611263993,0.7039483668017507,0.705100048639055,0.7036704332869788,0.7004599501392509"
LCSSClassifierTest,"Geolife University ",10,"0.7693742278484699,0.715163082050894,0.694995598985795,0.6731811155804351,0.6789938435589511,0.6618287185275546,0.6551862210109846,0.6507081588676263,0.630652857172863,0.6210935416205182"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7718813385333775,0.7631364968156972,0.7724401663429772,0.7451692998471198,0.6656801061840258,0.6412476254572983,0.6293887960108039,0.6126008163974713,0.5968608140445383,0.5916708612825147"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9381461675579322,0.9262254901960784,0.8808891864255186,0.8472818846555416,0.8093920170190233,0.781296965239511,0.737662969597611,0.7059294528478348,0.7038395289217008"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9381461675579322,0.9262254901960784,0.8808891864255186,0.8472818846555416,0.8093920170190233,0.781296965239511,0.737662969597611,0.7059294528478348,0.7038395289217008"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9381461675579322,0.9262254901960784,0.8808891864255186,0.8472818846555416,0.8093920170190233,0.781296965239511,0.737662969597611,0.7059294528478348,0.7038395289217008"
MSMClassifierTest,"Geolife University ",10,"0.7032915435357562,0.6272892636914802,0.5918170647789728,0.5796787037247693,0.5883611723391619,0.5892089075614497,0.5925774668079491,0.5900364521415418,0.5863520741676603,0.5860285377944551"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9239779735530443,0.8761741752883706,0.8559367862650495,0.8265555337380649,0.8132115221775849,0.800528737157233,0.7735407312478557,0.7674458229734664,0.7576852384677419"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7536647992530345,0.7049108027049203,0.7018719842249254,0.6734490940749402,0.6565741768374486,0.6306453862275867,0.6085435424558873,0.5977961932831598,0.5938856344361061,0.6020063681259218"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9042813050640693,0.8392367843137059,0.8181865874161295,0.7709877252241748,0.7384949027219747,0.7267870647892674,0.7058922328437356,0.7031568955306001,0.703247465567588"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8047330492120414,0.7797840999964328,0.7798480955034027,0.7701184842913811,0.7630442778562451,0.7453621454117322,0.7394666509570816,0.73182266740884,0.7252879929110747,0.7164632785834263"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6221276355712251,0.5415310831357544,0.5266893167328734,0.47425317673816314,0.4441868438867098,0.41207076636124934,0.3915844704085035,0.37890603801275824,0.37337387418357276,0.37930106656252627"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9167436459966651,0.8702521604887595,0.8548268155516794,0.8248560712901167,0.8088596028491772,0.7974043552786418,0.769541315191111,0.7642302520316822,0.7544697533815702"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7536647992530345,0.6950853271744276,0.684095283724333,0.6275005339258434,0.5694737948812828,0.516526203679563,0.4653728059039945,0.435475859573416,0.41451842959492746,0.41605055045974626"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8001900701505168,0.7759076769186716,0.7757422209982865,0.7671849638496946,0.7594275027898999,0.7450905077518817,0.7395728955399048,0.731057920079176,0.7259158364990665,0.7148495083694816"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8097105508870215,0.7892936720142602,0.7140799287858112,0.6948830466632324,0.6968681679264906,0.6535553763067247,0.609349223559062,0.5886215459364059,0.5870767262092793"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7961452762923351,0.7421340505899329,0.70275345103275,0.6753248888447395,0.6503674430599248,0.6269007383185087,0.6044025611829977,0.5989608608634215,0.6048300384762242"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8138888888888889,0.7988636363636363,0.7234974176150647,0.6922451831507559,0.6998156817736584,0.6454944176171715,0.6020573437222133,0.5840452445276627,0.5871881762503655"
