measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8150395731239416,0.7582188669565686,0.7007169873670993,0.6627807736131661,0.6557303105547729,0.659526259006499,0.6598361200245285,0.6656267701839262,0.6756312822318058,0.6796197732984732"
LCSSClassifierTest,"Geolife University ",10,"0.8150395731239416,0.7579410071730777,0.700322301989389,0.6623067619876111,0.6550904610126208,0.6561885247366515,0.6564451080972606,0.6468815201188227,0.6572591436832489,0.6620567915772891"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7865256723241804,0.7627608067089698,0.7747641737986198,0.7427157102808155,0.6638076953875149,0.6413787093265958,0.6269769467150069,0.6089466901162576,0.5948874858734046,0.5915900611456274"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9519199346405228,0.9500480584390619,0.9513750954927426,0.9326714027990277,0.920663041783284,0.9072509820930639,0.8969883015061724,0.8794335219933778,0.8665170403277253"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9519199346405228,0.9500480584390619,0.9513750954927426,0.9326714027990277,0.920663041783284,0.9072509820930639,0.8969883015061724,0.8794335219933778,0.8665170403277253"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9519199346405228,0.9500480584390619,0.9513750954927426,0.9326714027990277,0.920663041783284,0.9072509820930639,0.8969883015061724,0.8794335219933778,0.8665170403277253"
MSMClassifierTest,"Geolife University ",10,"0.7402761679405127,0.6526740134596087,0.5879037982365968,0.5495357115215964,0.5342643869584676,0.5382292293292816,0.5426820019006806,0.5519360624896453,0.560959625435392,0.5671833666192345"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9240104399911099,0.8815686337516955,0.8599167365870313,0.8235685162708537,0.8128608893938122,0.7981533366907556,0.7771619405192275,0.7734240476166625,0.7680201044429085"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.755718954248366,0.6531084656084656,0.640886590821712,0.6251514088884331,0.6205531772002202,0.6284606684686261,0.6226404614366652,0.6114727457762086,0.5986795494323772,0.5963004833834092"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9093028696710977,0.8514701824131338,0.8247134516806419,0.7795140859183989,0.7374083740773514,0.7153042711850388,0.6869231902989116,0.6816005405517251,0.682873877502513"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8199130845391289,0.7875439474538314,0.7785097165343139,0.7713188387970289,0.7667635092414782,0.7488623204272269,0.7468952132510707,0.7454529177411451,0.7423238140608839,0.7404849724978434"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.606054717981621,0.4778206105407781,0.4722938513171662,0.45951716095283884,0.4526752438648094,0.43656958204801277,0.41369160553044504,0.3872683054288458,0.3727005161029442,0.3682210875452356"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9196060153317278,0.8657736393893131,0.8500254619805526,0.8173732636914345,0.8040270450684894,0.7969876898000392,0.7725985393480611,0.7718918499571263,0.7670040967257613"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.755718954248366,0.652568905522136,0.6378644511839056,0.6217418138017416,0.6110114041975456,0.6082133610534921,0.5889685573092232,0.5713510039186591,0.5463031904456173,0.5192312139314147"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8124446204830543,0.7825567567740498,0.7729699119104616,0.7670968792012052,0.762635977883526,0.7472226859066831,0.7450846636044808,0.7448900472510703,0.7418767150867036,0.7384539614724318"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8079520697167756,0.7831174136321195,0.7167320312649033,0.7028499105940057,0.6788503168417732,0.6400367197376539,0.6040788310208436,0.5902889932740839,0.596686479583933"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8027991752256458,0.721006593368185,0.6831355191649309,0.6555539199215511,0.6432625736684651,0.6377894321694965,0.6332268706903662,0.6172311973241986,0.6091660496318297"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8119825708061003,0.7978874883286649,0.7196829858594564,0.6947938230307156,0.6524237339967328,0.6294644088814053,0.5948294150792355,0.5927052573503653,0.5998479144245064"
