measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.832098499839868,0.7813612851571005,0.7220258219294022,0.6433631155563867,0.629400411410394,0.6256524783701211,0.6114793763673986,0.6040977626105588,0.6065477694551857,0.620414656856108"
LCSSClassifierTest,"Geolife University ",10,"0.832098499839868,0.7813190075906079,0.7219789464352329,0.6433116793809374,0.6292820421527108,0.6255021416223429,0.6113342300727435,0.6038327596813218,0.6062837710992254,0.6198542964880223"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.788924570219063,0.7635549539034746,0.7719517982145285,0.7425473702927872,0.6656847376977241,0.6432945467897062,0.6272833255769541,0.6097021796660574,0.5945250525480895,0.592401653622791"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9632586367880485,0.9671257391845627,0.9696428571428571,0.9657943499855265,0.9636848699593797,0.9618164564475415,0.960386077360111"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9550653594771242,0.9605392156862744,0.9639122315592904,0.9677093059446,0.9701680672268908,0.9662709295062237,0.9641205998068744,0.9622175259662582,0.9607574380255892"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9632586367880485,0.9671257391845627,0.9696428571428571,0.9657943499855265,0.9636848699593797,0.9618164564475415,0.960386077360111"
MSMClassifierTest,"Geolife University ",10,"0.6890512869649221,0.5181655604305073,0.5099067907967619,0.46439870233834757,0.42892532084110424,0.4130654047372667,0.40203583864058695,0.4000917660473853,0.4093859091363009,0.40455961755397596"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9196022644614545,0.8821875695562725,0.8640362328672212,0.8282307812416881,0.8097806327144824,0.8041966708859283,0.7838649682261174,0.7823358101734411,0.7793931386176364"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7725490196078431,0.7114729225023343,0.6181754519989814,0.6268651907492738,0.6186013335809594,0.5717298485958269,0.5614169500859232,0.5752389332755847,0.5745380471823082,0.5734397862711988"
SMSMDistanceClassifierTest,"Geolife University ",10,"0.7981959102515553,0.715152841756324,0.697403754213372,0.693369652844129,0.6996722775742309,0.7106566133615476,0.7000665414194942,0.6903208970799001,0.6848417749485116,0.67575762939002"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8279331993834186,0.7959937291288849,0.7802671429031925,0.775814135181044,0.7689934406351296,0.7600643320337502,0.7589605568309739,0.7602414018573349,0.7584932388259225,0.7538628958164252"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6034202927107225,0.5616322802258525,0.4899713870741905,0.49159198851128927,0.4618167801562274,0.40607848199830593,0.3996922445755199,0.4111631965685277,0.4109253820487187,0.41294218914217573"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"0.7981959102515553,0.715152841756324,0.697403754213372,0.693369652844129,0.6996722775742309,0.7106566133615476,0.7000665414194942,0.6903208970799001,0.6848417749485116,0.67575762939002"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7725490196078431,0.7114729225023343,0.6181754519989814,0.6268651907492738,0.6186013335809594,0.5717298485958269,0.5614169500859232,0.5723138450151247,0.5709002181974051,0.569263387640159"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.7981959102515553,0.715152841756324,0.697403754213372,0.693369652844129,0.6996722775742309,0.7106566133615476,0.7000665414194942,0.6903208970799001,0.6848417749485116,0.67575762939002"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8033189033189033,0.7202494196979491,0.6752816532345088,0.6678718836911245,0.6590683004704291,0.6254253937338977,0.5979892284704227,0.5824705866276829,0.5640798119949881"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.812359943977591,0.7461436847466258,0.6829139622392217,0.6680601042909821,0.6433926859170143,0.6141086167260322,0.5945316144011946,0.5952789256451698,0.5898475064137345"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8381497043261749,0.7491842308018778,0.6911904663862414,0.6861003483531306,0.6686252131294831,0.6373657424080946,0.6068343230052616,0.5841923774174221,0.5675510372709414"
