measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8188359555030491,0.7647831091520441,0.6996514036767044,0.6361771388440037,0.6368351640716388,0.6302121497502462,0.6126494528968328,0.6079196090940074,0.6147773024625481,0.6252241302645041"
LCSSClassifierTest,"Geolife University ",10,"0.8188359555030491,0.7647425968363002,0.699603675849563,0.6359170918629304,0.6364876009686851,0.6298017315520235,0.6122136787805397,0.6073580298166149,0.6141470645868327,0.6246529792203033"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7832550773942202,0.7628901825139482,0.7717357000050403,0.7426660813931425,0.6661278224676246,0.643142336500236,0.6277097201284445,0.6101154578162814,0.5959799138490072,0.5929098404637435"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9629318394024275,0.9664157329598506,0.9595880018674137,0.9456118635331854,0.9442323423419632,0.9431005245235349,0.9347266000589155"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9550653594771242,0.9605392156862744,0.9635854341736695,0.966999299719888,0.9595880018674137,0.9456118635331854,0.9442323423419632,0.9431005245235349,0.9347266000589155"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9545751633986927,0.9598039215686275,0.9629318394024275,0.9664157329598506,0.9595880018674137,0.9456118635331854,0.9442323423419632,0.9431005245235349,0.9347266000589155"
MSMClassifierTest,"Geolife University ",10,"0.7357789130243845,0.621291262911389,0.5781153756850392,0.5096948415329109,0.49941562158598135,0.48653743425216556,0.4745244241763783,0.4717719438537598,0.47973244152409483,0.47596600764385255"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9201497787397449,0.8782191546403402,0.856912265862564,0.8210208383327648,0.8074452571682522,0.8008315632196422,0.7803886846613532,0.7767448427603365,0.7741105927788099"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7738562091503268,0.6798786181139123,0.6302908284525931,0.6359183028300675,0.5896948706347039,0.5660669084719705,0.5720720944566157,0.5817288886963532,0.5737443508821802,0.567294832524087"
SMSMDistanceClassifierTest,"Geolife University ",10,"0.8004288205319965,0.6896044804833239,0.6511615270407812,0.6203613330450375,0.6248887378125997,0.6428354730957143,0.6492906765688844,0.6489046700121287,0.6588111764133902,0.6494031670021136"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.815489688826059,0.7881469779347727,0.7721766939833906,0.7669561713924831,0.7623708553828971,0.7555826815239264,0.7540278699873241,0.7540046861835153,0.751235876548628,0.7470960412265294"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6161728814728783,0.5278295369962599,0.493634127282696,0.4741930825851517,0.42813276577377674,0.41288401637312655,0.4190172240779965,0.4232940470848432,0.40439770232423283,0.3877854863454646"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"0.8004288205319965,0.6896044804833239,0.6511615270407812,0.6203613330450375,0.6248887378125997,0.6428354730957143,0.6492906765688844,0.6489046700121287,0.6588111764133902,0.6494031670021136"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7738562091503268,0.6798786181139123,0.6302908284525931,0.6359183028300675,0.5896948706347039,0.5613358007996864,0.5631292100545212,0.5669555222166153,0.5594038586298511,0.5466508978560939"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8004288205319965,0.6896044804833239,0.6511615270407812,0.6203613330450375,0.6248887378125997,0.6428354730957143,0.6492906765688844,0.6489046700121287,0.6588111764133902,0.6494031670021136"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8024159663865547,0.7570527919792626,0.701213752404337,0.6609136913496617,0.6431585590726465,0.6340619225706356,0.6205590012517052,0.6152581978498892,0.6094978450695431"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.81531279178338,0.7394968593498005,0.6814520718932483,0.6626029939719386,0.6266392879935395,0.6006777219458412,0.5935974365918791,0.5949133919037691,0.5904642229086312"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8278711484593837,0.7937335132188074,0.7049679470754866,0.6533174388223015,0.6470101395173945,0.6391397935966517,0.6253743547602884,0.6237997701239009,0.613541860858513"
