dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMPointsClassifierTest;cross-validation;0.9333333333333333;1.0;1.0;1.0;0.6;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMAngleClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;SMSMAngleClassifierTest;holdout;0.5833333333333334;0.5;0.5;0.5;0.9;0.09999999999999998;0.5
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_PointsClassifierTest;cross-validation;0.1457142857142857;0.09;0.16666666666666666;0.1142857142857143;0.440952380952381;0.5590476190476192;0.9099999999999999
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMPointsClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMDistanceClassifierTest;cross-validation;1.0;1.0;1.0;1.0;0.6;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_TemporalDurationClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_TemporalDurationClassifierTest;holdout;0.5;0.0;0.0;0.0;0.9;0.09999999999999998;1.0
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_EllipsesClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_AngleClassifierTest;cross-validation;0.3733333333333333;0.6;0.0;0.0;0.6;0.4;0.4
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_AngleClassifierTest;holdout;0.5;0.5;0.5;0.5;0.9;0.09999999999999998;0.5
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_AngleClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_TemporalDurationClassifierTest;cross-validation;0.10571428571428572;0.05;0.06666666666666667;0.05714285714285715;0.580952380952381;0.419047619047619;0.95
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMTemporalDurationClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMAngleClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;SMSMEllipsesClassifierTest;cross-validation;0.15428571428571428;0.05;0.06666666666666667;0.05714285714285715;0.580952380952381;0.419047619047619;0.95
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_EllipsesClassifierTest;cross-validation;0.4133333333333333;0.8;0.2;0.2;0.8;0.2;0.2
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_DistanceClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_DistanceClassifierTest;cross-validation;0.9333333333333333;1.0;1.0;1.0;0.6;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_EllipsesClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMAngleClassifierTest;cross-validation;1.0;1.0;1.0;1.0;0.6;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMAngleClassifierTest;cross-validation;0.4133333333333333;0.6666666666666666;0.2;0.1;0.6;0.4;0.3333333333333333
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMEllipsesClassifierTest;cross-validation;0.3466666666666667;0.7;0.2;0.13333333333333333;0.7;0.3;0.3
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_PointsClassifierTest;holdout;0.3333333333333333;0.0;0.0;0.0;0.7;0.30000000000000004;1.0
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMEllipsesClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMTemporalDurationClassifierTest;cross-validation;0.3466666666666667;0.7;0.2;0.13333333333333333;0.7;0.3;0.3
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMPointsClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;SMSMDistanceClassifierTest;holdout;0.5;0.0;0.0;0.0;0.8;0.19999999999999996;1.0
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMDistanceClassifierTest;cross-validation;0.3466666666666667;0.7;0.2;0.13333333333333333;0.7;0.3;0.3
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;SMSMTemporalDurationClassifierTest;cross-validation;0.12571428571428572;0.05;0.06666666666666667;0.05714285714285715;0.5876190476190477;0.41238095238095235;0.95
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;SMSMPointsClassifierTest;cross-validation;0.18285714285714283;0.05;0.06666666666666667;0.05714285714285715;0.5476190476190477;0.4523809523809524;0.95
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_PointsClassifierTest;cross-validation;0.9333333333333333;1.0;1.0;1.0;0.6;0.0;0.0
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_TemporalDurationClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_DistanceClassifierTest;holdout;0.5;0.0;0.0;0.0;0.8;0.19999999999999996;1.0
Pisa (Users [4, 6]);STOP_STREET_NAME;SMSMEllipsesClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_PointsClassifierTest;cross-validation;0.4533333333333333;0.6;0.8;0.6266666666666667;0.26666666666666666;0.7333333333333334;0.4
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_DistanceClassifierTest;cross-validation;0.13428571428571429;0.05;0.06666666666666667;0.05714285714285715;0.580952380952381;0.419047619047619;0.95
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_PointsClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;SMSMPointsClassifierTest;cross-validation;0.3466666666666667;0.7;0.2;0.13333333333333333;0.7;0.3;0.3
