dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;holdout;0.5919540229885057;0.6549295774647887;0.808695652173913;0.7237354085603114;0.1694915254237288;0.8305084745762712;0.34507042253521125
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveAngleClassifierTest;cross-validation;0.6787421383647799;0.730584204181058;0.790480727328239;0.7591516711605667;0.5117444717444718;0.4882555282555282;0.2694157958189419
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;CVTIClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;cross-validation;0.5405773857257417;0.5968174109666478;0.4973228898760814;0.5280283713113916;0.6488063000828959;0.35119369991710414;0.4031825890333522
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;cross-validation;0.646397124887691;0.6648366374945709;0.8746742876007897;0.7463019796177642;0.2459404859404859;0.7540595140595141;0.335163362505429
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveAngleClassifierTest;cross-validation;0.9860999732691793;0.9955555555555555;0.9818918669982499;0.9885414700094408;0.9952380952380953;0.0047619047619047675;0.0044444444444444444
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;holdout;0.986013986013986;0.9863013698630136;0.9863013698630136;0.9863013698630136;0.9857142857142858;0.014285714285714235;0.0136986301369863
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;wDFClassifierTest;cross-validation;0.9466452820101576;0.9846153846153847;0.8872744276999596;0.9331746031746031;0.9863636363636363;0.013636363636363646;0.015384615384615385
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveEllipsesClassifierTest;holdout;0.6666666666666666;0.7714285714285715;0.7043478260869566;0.7363636363636363;0.5932203389830508;0.4067796610169492;0.22857142857142856
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;EDRClassifierTest;cross-validation;0.6272955974842768;0.6458307879158568;0.7512555512911893;0.6931254268749814;0.3121921921921922;0.6878078078078078;0.3541692120841433
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;holdout;0.6264367816091954;0.711864406779661;0.7304347826086957;0.7210300429184548;0.423728813559322;0.576271186440678;0.288135593220339
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;cross-validation;0.5245283018867926;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;cross-validation;0.6674573225516622;0.7433839998449973;0.7719803912772761;0.7568457435557299;0.5523532623532624;0.44764673764673757;0.25661600015500274
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;cross-validation;0.9686058379261073;0.9828298887122416;0.9652603312449861;0.9735633869962228;0.9830065359477125;0.016993464052287587;0.017170111287758347
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;cross-validation;0.43369272237196765;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
New York bus(lines=2);STOP_TRAFFIC_LIGHT;DTWClassifierTest;cross-validation;0.48103694631557464;0.5396703296703297;0.26008736376215175;0.25709989668281624;0.7318411179338495;0.2681588820661505;0.4603296703296703
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;holdout;0.6494252873563219;0.6901408450704225;0.8521739130434782;0.7626459143968871;0.2542372881355932;0.7457627118644068;0.30985915492957744
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;DTWClassifierTest;holdout;0.6;0.5918367346938775;0.90625;0.7160493827160493;0.21568627450980393;0.7843137254901961;0.40816326530612246
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;wDFClassifierTest;cross-validation;0.5949865229110513;0.6982731929734622;0.6818325679463577;0.6894829095601207;0.5061889161889163;0.49381108381108374;0.30172680702653787
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;ERPClassifierTest;holdout;0.5;0.7592592592592593;0.3565217391304348;0.485207100591716;0.7796610169491526;0.22033898305084743;0.24074074074074073
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;cross-validation;0.752112676056338;0.7172796934865902;0.9526548624273756;0.8092455163883734;0.48412213880409577;0.5158778611959043;0.28272030651340996
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;holdout;0.993006993006993;1.0;0.9863013698630136;0.993103448275862;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT;wDFClassifierTest;holdout;1.0;1.0;1.0;1.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;CVTIClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;cross-validation;0.5405773857257417;0.5968174109666478;0.4973228898760814;0.5280283713113916;0.6488063000828959;0.35119369991710414;0.4031825890333522
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;cross-validation;0.5701347708894879;0.6140439333628188;0.9312367936174066;0.7399670632413254;0.024646464646464646;0.9753535353535353;0.3859560666371812
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveAngleClassifierTest;holdout;0.986013986013986;0.9863013698630136;0.9863013698630136;0.9863013698630136;0.9857142857142858;0.014285714285714235;0.0136986301369863
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;HCSSClassifierTest;holdout;0.8041958041958042;0.9591836734693877;0.6438356164383562;0.7704918032786885;0.9714285714285714;0.02857142857142858;0.04081632653061224
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;cross-validation;0.5836118598382749;0.6531665928085365;0.7406410740182909;0.6937423693506525;0.3416789516789517;0.6583210483210483;0.3468334071914635
New York bus(lines=2);STOP_TRAFFIC_LIGHT;ERPClassifierTest;holdout;0.45217391304347826;0.6666666666666666;0.03125;0.05970149253731343;0.9803921568627451;0.019607843137254943;0.3333333333333333
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;holdout;0.9826086956521739;0.984375;0.984375;0.984375;0.9803921568627451;0.019607843137254943;0.015625
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;HCSSClassifierTest;holdout;0.6494252873563219;0.6901408450704225;0.8521739130434782;0.7626459143968871;0.2542372881355932;0.7457627118644068;0.30985915492957744
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;cross-validation;0.9715860379669319;0.9826797385620916;0.9700851048677135;0.9760840250035034;0.9830065359477125;0.016993464052287587;0.017320261437908498
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;CVTIClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;cross-validation;0.45793018983466016;0.8985507246376813;0.2;0.13203883495145632;0.8;0.2;0.10144927536231885
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveAngleClassifierTest;cross-validation;0.9886507450500102;0.9885339885339886;0.984186162447032;0.9863361863361864;0.988562091503268;0.01143790849673203;0.011466011466011467
New York bus(lines=2);STOP_TRAFFIC_LIGHT;EDRClassifierTest;cross-validation;0.9479893855888957;0.9675689223057644;0.949290046786345;0.9574383366891107;0.962303715315018;0.037696284684981984;0.03243107769423559
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;wDFClassifierTest;holdout;0.6264367816091954;0.711864406779661;0.7304347826086957;0.7210300429184548;0.423728813559322;0.576271186440678;0.288135593220339
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMClassifierTest;cross-validation;0.43369272237196765;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;DTWClassifierTest;cross-validation;0.5010818534394775;0.5294364459070342;0.34172867050777944;0.37369323939915056;0.6628458545643597;0.3371541454356404;0.47056355409296585
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;holdout;0.8321678321678322;0.9803921568627451;0.684931506849315;0.8064516129032259;0.9857142857142858;0.014285714285714235;0.0196078431372549
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;holdout;0.9826086956521739;0.984375;0.984375;0.984375;0.9803921568627451;0.019607843137254943;0.015625
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;cross-validation;0.45793018983466016;0.8985507246376813;0.2;0.13203883495145632;0.8;0.2;0.10144927536231885
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;holdout;0.6013986013986014;0.7;0.3835616438356164;0.495575221238938;0.8285714285714286;0.17142857142857137;0.3
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;holdout;0.39655172413793105;0.6923076923076923;0.1565217391304348;0.25531914893617025;0.864406779661017;0.13559322033898302;0.3076923076923077
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;cross-validation;0.9914676464584609;0.9887122416534181;0.9902467685076382;0.9894117177699266;0.988562091503268;0.01143790849673203;0.011287758346581876
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;cross-validation;0.663539982030548;0.7166835948406444;0.7509572433911036;0.7317141961219834;0.5037182637182638;0.49628173628173633;0.28331640515935563
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;cross-validation;0.43369272237196765;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
New York bus(lines=2);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;cross-validation;0.48265169740711034;0.3284153005464481;0.17358846826931934;0.17186505670229257;0.798684259003408;0.20131574099659205;0.6715846994535519
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;cross-validation;0.5245283018867926;0.6254806828391735;1.0;0.7692636235520245;0.0;1.0;0.37451931716082665
New York bus(lines=2);STOP_TRAFFIC_LIGHT;CVTIClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;ERPClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;cross-validation;0.5949865229110513;0.6982731929734622;0.6818325679463577;0.6894829095601207;0.5061889161889163;0.49381108381108374;0.30172680702653787
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;cross-validation;0.9466452820101576;0.9846153846153847;0.8872744276999596;0.9331746031746031;0.9863636363636363;0.013636363636363646;0.015384615384615385
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;DTWClassifierTest;holdout;0.5034965034965035;0.6;0.0821917808219178;0.14457831325301204;0.9428571428571428;0.05714285714285716;0.4
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;cross-validation;0.646397124887691;0.6648366374945709;0.8746742876007897;0.7463019796177642;0.2459404859404859;0.7540595140595141;0.335163362505429
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;EDRClassifierTest;cross-validation;0.9930767174552259;1.0;0.9823984526112186;0.9910010111223458;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;holdout;0.6206896551724138;0.6842105263157895;0.7913043478260869;0.7338709677419355;0.288135593220339;0.711864406779661;0.3157894736842105
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;cross-validation;0.6540341419586703;0.7356421941675024;0.7477870802209404;0.7407957321547267;0.551945126945127;0.44805487305487307;0.26435780583249757
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;cross-validation;0.5332925086752398;0.5398608561470721;0.9624080939197375;0.6896186260132693;0.02932742989668986;0.9706725701033102;0.4601391438529279
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;EDRClassifierTest;cross-validation;0.9930767174552259;1.0;0.9823984526112186;0.9910010111223458;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;wDFClassifierTest;holdout;0.9370629370629371;0.9848484848484849;0.8904109589041096;0.935251798561151;0.9857142857142858;0.014285714285714235;0.015151515151515152
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;SWALEClassifierTest;cross-validation;0.6282098387426005;0.6365207046758486;0.6655594997094527;0.6463611968838765;0.5146491004068762;0.4853508995931238;0.36347929532415135
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;cross-validation;0.4849238171611868;1.0;0.0047619047619047615;0.009302325581395349;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;cross-validation;0.5836118598382749;0.6531665928085365;0.7406410740182909;0.6937423693506525;0.3416789516789517;0.6583210483210483;0.3468334071914635
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;wDFClassifierTest;cross-validation;0.9914676464584609;1.0;0.9832708306392517;0.9915166842290131;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;holdout;0.6839080459770115;0.7777777777777778;0.7304347826086957;0.7533632286995515;0.5932203389830508;0.4067796610169492;0.2222222222222222
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;ERPClassifierTest;cross-validation;0.48265169740711034;0.3284153005464481;0.17358846826931934;0.17186505670229257;0.798684259003408;0.20131574099659205;0.6715846994535519
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;holdout;0.6206896551724138;0.6842105263157895;0.7913043478260869;0.7338709677419355;0.288135593220339;0.711864406779661;0.3157894736842105
New York bus(lines=2);STOP_TRAFFIC_LIGHT;ERPClassifierTest;cross-validation;0.5390896101245153;0.5398608561470721;0.9624080939197375;0.6896186260132693;0.02932742989668986;0.9706725701033102;0.4601391438529279
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;holdout;0.986013986013986;0.9863013698630136;0.9863013698630136;0.9863013698630136;0.9857142857142858;0.014285714285714235;0.0136986301369863
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;EDRClassifierTest;cross-validation;0.9479893855888957;0.9675689223057644;0.949290046786345;0.9574383366891107;0.962303715315018;0.037696284684981984;0.03243107769423559
New York bus(lines=2);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;cross-validation;0.5187997550520513;0.896875;0.19376114081996437;0.1392636229749632;0.8166666666666668;0.18333333333333332;0.103125
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;MSMMoveAngleClassifierTest;holdout;0.6609195402298851;0.7413793103448276;0.7478260869565218;0.7445887445887446;0.4915254237288136;0.5084745762711864;0.25862068965517243
New York bus(lines=2);STOP_TRAFFIC_LIGHT;DTWClassifierTest;holdout;0.5217391304347826;0.5412844036697247;0.921875;0.6820809248554913;0.0196078431372549;0.9803921568627451;0.45871559633027525
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LiuSchneiderClassifierTest;cross-validation;0.5187997550520513;0.896875;0.19376114081996437;0.1392636229749632;0.8166666666666668;0.18333333333333332;0.103125
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;EDRClassifierTest;holdout;0.6149425287356322;0.7105263157894737;0.7043478260869566;0.7074235807860262;0.4406779661016949;0.5593220338983051;0.2894736842105263
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;DTWClassifierTest;cross-validation;0.5818867924528301;0.6304893454683076;0.6311937925811558;0.6302894694812338;0.3833046683046683;0.6166953316953316;0.3695106545316924
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;holdout;0.9826086956521739;1.0;0.96875;0.9841269841269841;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;cross-validation;0.6282098387426005;0.6365207046758486;0.6655594997094527;0.6463611968838765;0.5146491004068762;0.4853508995931238;0.36347929532415135
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;CVTIClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;HCSSClassifierTest;cross-validation;0.7608928094092489;1.0;0.42387470685343026;0.58330493204266;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;CVTIClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;LiuSchneiderClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
New York bus(lines=2);STOP_TRAFFIC_LIGHT;LCSSClassifierTest;cross-validation;0.8013063890589915;0.7117244656200371;0.9833068362480126;0.8167308303201292;0.4505490929424599;0.5494509070575402;0.28827553437996306
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;DTWClassifierTest;cross-validation;0.49657845495856723;0.6527777777777778;0.1529640572193764;0.22683657477855718;0.9086409689601178;0.0913590310398821;0.3472222222222222
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;cross-validation;0.9770565421514593;0.9829721362229102;0.9675966829419516;0.9747028957775227;0.9830065359477125;0.016993464052287587;0.017027863777089782
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveEllipsesClassifierTest;holdout;0.993006993006993;1.0;0.9863013698630136;0.993103448275862;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMClassifierTest;cross-validation;0.45793018983466016;0.8985507246376813;0.2;0.13203883495145632;0.8;0.2;0.10144927536231885
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;cross-validation;0.48265169740711034;1.0;0.0;0.0;1.0;0.0;0.0
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveAngleClassifierTest;holdout;1.0;1.0;1.0;1.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;ERPClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveDistanceClassifierTest;holdout;0.632183908045977;0.7339449541284404;0.6956521739130435;0.7142857142857143;0.5084745762711864;0.4915254237288136;0.26605504587155965
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;EDRClassifierTest;cross-validation;0.6272955974842768;0.6458307879158568;0.7512555512911893;0.6931254268749814;0.3121921921921922;0.6878078078078078;0.3541692120841433
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;MSMMoveEllipsesClassifierTest;cross-validation;0.9742396407430087;0.9885339885339886;0.973955983418899;0.9811044694626784;0.988562091503268;0.01143790849673203;0.011466011466011467
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;holdout;0.8041958041958042;0.9591836734693877;0.6438356164383562;0.7704918032786885;0.9714285714285714;0.02857142857142858;0.04081632653061224
New York bus(lines=2);STOP_TRAFFIC_LIGHT;HCSSClassifierTest;holdout;0.9652173913043478;0.9545454545454546;0.984375;0.9692307692307692;0.9411764705882353;0.05882352941176472;0.045454545454545456
New York bus(lines=2);STOP_TRAFFIC_LIGHT;SWALEClassifierTest;holdout;0.6695652173913044;0.6756756756756757;0.78125;0.7246376811594203;0.5294117647058824;0.47058823529411764;0.32432432432432434
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveDistanceClassifierTest;cross-validation;0.9860999732691793;1.0;0.990909090909091;0.9953488372093023;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSTPClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;HCSSClassifierTest;cross-validation;0.7608928094092489;1.0;0.42387470685343026;0.58330493204266;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;CVTIClassifierTest;holdout;0.48951048951048953;1.0;0.0;0.0;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;MSMMoveEllipsesClassifierTest;cross-validation;0.990751136059877;1.0;0.9823984526112186;0.9910010111223458;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;ERPClassifierTest;cross-validation;0.579622641509434;0.6137976502341826;0.9252653141165152;0.7379244873918673;0.02964646464646465;0.9703535353535353;0.3862023497658173
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;MSTPClassifierTest;holdout;0.6609195402298851;0.6609195402298851;1.0;0.7958477508650519;0.0;1.0;0.3390804597701149
New York bus(lines=2);STOP_TRAFFIC_LIGHT;MSMClassifierTest;holdout;0.5565217391304348;0.5565217391304348;1.0;0.7150837988826816;0.0;1.0;0.4434782608695652
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;LCSSClassifierTest;holdout;0.9826086956521739;0.984375;0.984375;0.984375;0.9803921568627451;0.019607843137254943;0.015625
