dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_PointsClassifierTest;cross-validation;0.9976744186046511;0.9955555555555555;1.0;0.997752808988764;0.9952380952380953;0.0047619047619047675;0.0044444444444444444
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_EllipsesClassifierTest;holdout;0.6609195402298851;0.7456140350877193;0.7391304347826086;0.74235807860262;0.5084745762711864;0.4915254237288136;0.2543859649122807
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;H_MSM_PointsClassifierTest;cross-validation;0.6236477987421384;0.6852869352869353;0.7010197360673234;0.6919717211619402;0.458962598962599;0.5410374010374011;0.3147130647130647
New York bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_EllipsesClassifierTest;holdout;0.9478260869565217;0.967741935483871;0.9375;0.9523809523809523;0.9607843137254902;0.039215686274509776;0.03225806451612903
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;H_MSM_AngleClassifierTest;holdout;0.7126436781609196;0.7981651376146789;0.7565217391304347;0.7767857142857142;0.6271186440677966;0.3728813559322034;0.2018348623853211
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_PointsClassifierTest;cross-validation;0.9741579914268218;1.0;0.944761035096208;0.9708118110371633;1.0;0.0;0.0
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_EllipsesClassifierTest;cross-validation;0.990751136059877;1.0;0.9823984526112186;0.9910010111223458;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_PointsClassifierTest;cross-validation;0.6255705300988319;0.6831781449566966;0.6888750116178736;0.6851479066920143;0.46456729456729456;0.5354327054327055;0.31682185504330324
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_DistanceClassifierTest;cross-validation;0.9512964448008553;0.9650189810189811;0.958798293904677;0.9610852186253769;0.96189186699825;0.03810813300175002;0.034981018981018984
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_PointsClassifierTest;cross-validation;0.9976744186046511;0.9955555555555555;1.0;0.997752808988764;0.9952380952380953;0.0047619047619047675;0.0044444444444444444
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_EllipsesClassifierTest;cross-validation;0.945417432129006;0.982615629984051;0.9410757188250795;0.9602481962481961;0.9830065359477125;0.016993464052287587;0.017384370015948964
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_EllipsesClassifierTest;holdout;0.993006993006993;1.0;0.9863013698630136;0.993103448275862;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;H_MSM_PointsClassifierTest;holdout;0.6609195402298851;0.7413793103448276;0.7478260869565218;0.7445887445887446;0.4915254237288136;0.5084745762711864;0.25862068965517243
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_AngleClassifierTest;cross-validation;0.9490510558674151;0.955626103775965;0.9496407847471678;0.9509075545681546;0.9546757852077;0.04532421479229991;0.04437389622403499
Dublin bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_DistanceClassifierTest;holdout;0.9370629370629371;0.9324324324324325;0.9452054794520548;0.9387755102040816;0.9285714285714286;0.0714285714285714;0.06756756756756757
New York bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_PointsClassifierTest;cross-validation;0.9798734435599101;1.0;0.9464378094610965;0.9720945945945946;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;H_MSM_EllipsesClassifierTest;holdout;0.6839080459770115;0.7586206896551724;0.7652173913043478;0.7619047619047619;0.5254237288135594;0.47457627118644063;0.2413793103448276
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_DistanceClassifierTest;holdout;0.6781609195402298;0.7478991596638656;0.7739130434782608;0.7606837606837608;0.4915254237288136;0.5084745762711864;0.25210084033613445
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_DistanceClassifierTest;cross-validation;0.6293980233602875;0.7079785904972318;0.7066655671833653;0.7067799450155291;0.5163377013377014;0.4836622986622986;0.2920214095027682
New York bus(lines=2);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_DistanceClassifierTest;holdout;0.9478260869565217;0.9833333333333333;0.921875;0.9516129032258064;0.9803921568627451;0.019607843137254943;0.016666666666666666
New York bus(lines=2);STOP_TRAFFIC_LIGHT;H_MSM_PointsClassifierTest;holdout;0.9739130434782609;1.0;0.953125;0.976;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT;H_MSM_AngleClassifierTest;cross-validation;0.6692542677448338;0.7280908018644784;0.7550205691336043;0.7405925339640678;0.5241646191646192;0.47583538083538085;0.2719091981355216
San Francisco cab (Airport <-> Mall);STOP_TRAFFIC_LIGHT_DISTANCE;H_MSM_EllipsesClassifierTest;cross-validation;0.6520754716981132;0.7353592193283747;0.7638276062958467;0.7480551218870143;0.5403276003276003;0.45967239967239965;0.2646407806716253
