measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.7736021085916718,0.7497463450471282,0.7407957236497152,0.743634685898344,0.7492891066435197,0.7348828200620384,0.7281223247104017,0.7187651147209022,0.7097472343952915,0.6924828273397113"
LCSSClassifierTest,"Geolife University ",10,"0.7736021085916718,0.742135425275017,0.7152178826581904,0.7103621324430557,0.6914226719581097,0.66893142293298,0.6523799173343251,0.6350953260818506,0.6206044551279322,0.5999102871138838"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7718409836225493,0.7632411627041343,0.7723998877005919,0.7455697097852992,0.6665216584668587,0.6416039737149427,0.6302303352623504,0.6142227241468677,0.5970331593020992,0.5911270277024202"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9121148459383754,0.854944463216522,0.7898990502910554,0.7485570520423006,0.6777315719919427,0.6633731591579611,0.6604719868603061,0.661849353859678,0.6554617110147631"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9121148459383754,0.854944463216522,0.7898990502910554,0.7485570520423006,0.6777315719919427,0.6633731591579611,0.6604719868603061,0.661849353859678,0.6554617110147631"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9121148459383754,0.854944463216522,0.7898990502910554,0.7485570520423006,0.6777315719919427,0.6633731591579611,0.6604719868603061,0.661849353859678,0.6554617110147631"
MSMClassifierTest,"Geolife University ",10,"0.7034425780251038,0.6717301412000208,0.6476527354044797,0.6484831768626118,0.6425217786609974,0.6217739057407934,0.6119340425304554,0.603474980519285,0.593006991892029,0.5725102302008378"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9190136059574487,0.8626323839058195,0.850333142127737,0.8277474404760288,0.7988666492864798,0.7829128264478421,0.754824877296296,0.7385809179629036,0.7297136465552273"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7922385620915033,0.7210628695922814,0.6844891832024186,0.6386689542945234,0.6218641417887912,0.6131522409595521,0.6125495403979465,0.6189857522091824,0.6237509152512112,0.624935466418836"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9115674543753196,0.8402860145956765,0.8228993107775446,0.7806758957627495,0.7499154566790766,0.7421782570281077,0.7175111120068167,0.7120049081123603,0.7087075249863457"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.7889985322850162,0.7590696206461696,0.7664032197934068,0.7575463656365129,0.7395973757106047,0.7332915096454216,0.7215188544334739,0.7105524688777279,0.7053082627512252,0.7003051651766773"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6888446792858558,0.5800744230789503,0.5226439176513124,0.4489884777546729,0.4153219323696269,0.39862662391686,0.38733164302760775,0.3901334214658681,0.3927872409846463,0.39076800427991226"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9176964685779884,0.8652678460292836,0.8517095492965998,0.8260673842619043,0.7946753729527712,0.7805402961607686,0.7499923487283362,0.7346002159980022,0.7253335728421441"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7922385620915033,0.6875831180876455,0.6050472910666826,0.5148673117335797,0.45418993217370385,0.42415877454006873,0.4080978793864047,0.4073246180688294,0.40422965886088763,0.4016158696624708"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.7914194386915409,0.7600581934252878,0.7631320014968773,0.7517349183804058,0.7356073472822151,0.7309969147035967,0.7193205712802325,0.706975990408952,0.7035288243279135,0.7006194495697622"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8265989729225024,0.8001819667260844,0.7211458476164359,0.6946991347146146,0.7004806274736616,0.6762611438500047,0.6342675229681458,0.5937695124082861,0.5874285592189059"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.805073140367258,0.72455581591611,0.6673035629896857,0.6367191350573248,0.6216030599810778,0.6162771995620016,0.6239300973772401,0.6300355793988447,0.6282160808279564"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8192460317460318,0.7994466726084374,0.722720416838064,0.6872592706571035,0.6996314766245106,0.670264591239675,0.6290829471953348,0.5893760825072057,0.5871238911095285"
