measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8460137596114934,0.8252896222442965,0.8038080506461746,0.799421788255312,0.7846287503409242,0.7439917032668406,0.7230893205206239,0.7042929197876947,0.6959029464588127,0.68533684969501"
LCSSClassifierTest,"Geolife University ",10,"0.8460137596114934,0.7837615990661316,0.7425488444852248,0.7160585560080963,0.6728492834941258,0.6174838820894676,0.5813733870477399,0.550171879646647,0.5368043128915828,0.5099791036056309"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7718361297663601,0.7632237043487691,0.772383554066041,0.7455500979580819,0.6676269582173385,0.6428843792353631,0.630512353460695,0.61535108538117,0.5982639211457758,0.5912538061664354"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8363721246074187,0.7588457702428291,0.6874067925538513,0.6543479768501395,0.6626605024005315,0.6544349137243339,0.6503873896403173,0.6437280108082808,0.6215303812810715"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8363721246074187,0.7588457702428291,0.6874067925538513,0.6543479768501395,0.6626605024005315,0.6544349137243339,0.6503873896403173,0.6437280108082808,0.6215303812810715"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8363721246074187,0.7588457702428291,0.6874067925538513,0.6543479768501395,0.6626605024005315,0.6544349137243339,0.6503873896403173,0.6437280108082808,0.6215303812810715"
MSMClassifierTest,"Geolife University ",10,"0.8460137596114934,0.7825340258838842,0.7413684856561407,0.7143851117406069,0.6663311962767692,0.6075283984795931,0.5756916340311129,0.5444877603756618,0.5328513388950744,0.5068785506252333"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9123344942750041,0.8609801382146922,0.8502268883738551,0.8194313300827327,0.769782541357503,0.7497918931407912,0.7186334968108209,0.7086678015053226,0.693062154359015"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.8502450980392157,0.7433706816059757,0.7007752051869699,0.6722970112675996,0.6496534371209977,0.6560062041804894,0.6524211556168048,0.6472320257373929,0.6406206592549807,0.6243166172890322"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9068182840137514,0.8514534052015227,0.8443897289956193,0.8092867559999632,0.7598849761204189,0.734552932322279,0.7098408336338922,0.7001523112771476,0.6855253835356755"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.7797623754413143,0.7589786871690266,0.7612209050164973,0.740397783018119,0.7088633331419881,0.6994109542990151,0.692419107358723,0.6806262108116394,0.6666200747208768,0.6514853878290335"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.8502450980392157,0.6179054396052667,0.48224286085255874,0.42548129696278775,0.3984569158158085,0.40832275959305375,0.4124552353412248,0.41021670727647713,0.4056873108517885,0.38830689924863704"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9139680904553426,0.86353228477332,0.8559506578370012,0.8210027856506132,0.7717087353196155,0.7472839863683769,0.7161797131439098,0.7061714129886338,0.6923435181866714"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.8502450980392157,0.635723324334916,0.4874779852053302,0.4326234467519964,0.4045949771009286,0.40859013927219806,0.4137921337369467,0.41021670727647713,0.4056873108517885,0.38830689924863704"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.7760633544003451,0.7616013582854436,0.7664504829182913,0.7433175326323309,0.7152022255307835,0.7012654013559787,0.6922448352505285,0.68286679768773,0.6701209467470397,0.6586477702321532"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8027777777777778,0.7969956922162805,0.7233991498697381,0.682320538938186,0.6916410795087264,0.6800526750284951,0.6492372808086665,0.5953695590639206,0.5858593500130976"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7808165690518631,0.7226938094585154,0.6683591735062323,0.6530933083160592,0.6622520056685053,0.6544349137243339,0.6503873896403173,0.6437280108082808,0.6215303812810715"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8027777777777778,0.7969956922162805,0.7233991498697381,0.6774185781538723,0.6916410795087264,0.679576095507798,0.6461536541956281,0.5910723856491003,0.5858593500130976"
