measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8996089256958822,0.8096673313425231,0.7185400919954696,0.6799740643773332,0.6417838105817646,0.6249349571289378,0.6238101684933857,0.6005295239198633,0.5837607956310212"
wDFClassifierTest,San Francisco cab (Directed Regions),10,"0.7761674718196457,0.7171229200214707,0.5954106280193237,0.5981303720434156,0.6248717063934456,0.6482344145387623,0.6675205525892024,0.5800836955259744,0.5563312894834633,0.5681281596613404"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9160340464688291,0.8331835494239587,0.7450034836762526,0.6967305803346164,0.6486648238566397,0.6335269795653538,0.631594011059837,0.610080431949032,0.5899506158305033"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8996089256958822,0.8096673313425231,0.7185400919954696,0.6799740643773332,0.6417838105817646,0.6249349571289378,0.6238101684933857,0.6005295239198633,0.5837607956310212"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8417989417989418,0.6694047096221009,0.6543419007187123,0.6640076911816043,0.6743280471541341,0.6145209139600489,0.5915114801326494,0.5551560405535709,0.5524641218780504"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.6567042732959304,0.5738453519829009,0.5119090594132206,0.4767620518002356,0.47799786017466134,0.4886411282913027,0.49020768899901335,0.44724972181360173,0.4266379864999485"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.652292170290477,0.5680225033339652,0.5101624436892103,0.47626258270149757,0.4770620938606789,0.48867818934058116,0.49107935466445024,0.4473033380413564,0.4268284882009964"
MSTPClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.657787229573619,0.5807711295867217,0.5017609054222326,0.46681556047104855,0.48444931281129455,0.5011238090948236,0.5001059766175454,0.43395042528625133,0.42032679282666136"
CVTIClassifierTest,San Francisco cab (Directed Regions),10,"0.9632850241545894,0.65155429531611,0.5705887207911196,0.49741633906393634,0.46718729253865315,0.48396267066641185,0.5001907646835183,0.49414144498812695,0.4331450827850808,0.41874035970331724"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8094317920404878,0.6964016919899273,0.6434589565024348,0.6386900683716091,0.6422717899699997,0.629229243441727,0.5918112789168025,0.5620255136641117,0.552458962371762"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8440533701403267,0.6690659179789614,0.6501460428996662,0.6573654472205197,0.6705115335550118,0.6102077916358664,0.5893134436859478,0.5533849462423497,0.5518346386398716"
DTWaClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8426040947780078,0.6690423907815213,0.6553764003039366,0.665129154259589,0.6750279108974762,0.6151314883025073,0.5921150972122391,0.5553646435170465,0.5521839119044093"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8067057740970784,0.6972188699810182,0.6458762922531038,0.6408904645937445,0.6434719987789042,0.630057356204101,0.5924967914568317,0.5619392340716884,0.553006706581737"
