measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8102844883301196,0.7402457658909201,0.6972933704527456,0.675969263905938,0.6524264985566257,0.6574650473308877,0.6692939293168987,0.6752264263742622,0.6807772811387197,0.6843340397691835"
LCSSClassifierTest,"Geolife University ",10,"0.8102844883301196,0.7371827656394184,0.6948408198862686,0.6733100180269201,0.6498423670044249,0.6528547175825001,0.6619200947291982,0.6549357733336557,0.6578542877410135,0.656212252218276"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7832224989617625,0.7625998749696995,0.7736483421909705,0.7456902796912445,0.6655705632969552,0.6418691065382663,0.6270257169519649,0.6101756981880317,0.5962703671895556,0.5919143839498522"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9456816059757237,0.9504134346046111,0.9432857991681521,0.9072091299859764,0.8831356723771584,0.8632407497026875,0.8390242895838255,0.8218973526832781,0.7997385035468711"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9456816059757237,0.9504134346046111,0.9432857991681521,0.9072091299859764,0.8831356723771584,0.8632407497026875,0.8390242895838255,0.8218973526832781,0.7997385035468711"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9456816059757237,0.9504134346046111,0.9432857991681521,0.9072091299859764,0.8831356723771584,0.8632407497026875,0.8390242895838255,0.8218973526832781,0.7997385035468711"
MSMClassifierTest,"Geolife University ",10,"0.7211749024726862,0.6143922165723582,0.5751416904402247,0.5591410746021899,0.5375061883914406,0.5449299021576506,0.5556006321935574,0.5615670615807602,0.5648205489695997,0.5659914283677157"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9189300548365704,0.8841707424785611,0.8639565989964569,0.8290955756840787,0.8128353995085585,0.8020442414230569,0.7800937190131093,0.7716198372613025,0.7707451141681992"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.731734360410831,0.6684835045129163,0.6498667998667998,0.6543444572856337,0.6451656423001578,0.6424223816308492,0.6208032708999341,0.6037982029775518,0.5955461246759697,0.5930093916418755"
SMSMDistanceClassifierTest,"Geolife University ",10,"0.8203770791239253,0.7100190336514323,0.6731050614292509,0.6383122694706911,0.5965230908166114,0.6052566324670364,0.6014486725072556,0.5983689279399439,0.5941414374728986,0.598956187870373"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8141667730132338,0.7975272085001521,0.7838860889131227,0.7684801435076994,0.7638249108536151,0.750697280682105,0.7474619339503967,0.7460379813601004,0.7443955805173967,0.7374063950605251"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.5939432560058827,0.49557937829115445,0.48924724447959,0.48801077001571125,0.4632718244440804,0.4259876041778155,0.3976539497828879,0.3866415429473132,0.3696242153594315,0.3644788209563675"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"0.8203770791239253,0.7100190336514323,0.6731050614292509,0.6383122694706911,0.5965230908166114,0.6052566324670364,0.6014486725072556,0.5983689279399439,0.5941414374728986,0.598956187870373"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.731734360410831,0.667026046529723,0.6480007438759232,0.649383905556755,0.614867996637054,0.5847118438350287,0.5530200375101926,0.5160452547858162,0.4820853100020832,0.4506505554329559"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8203770791239253,0.7100190336514323,0.6731050614292509,0.6383122694706911,0.5965230908166114,0.6052566324670364,0.6014486725072556,0.5983689279399439,0.5941414374728986,0.598956187870373"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8078509181450357,0.7891297428062134,0.7131987565811095,0.7060171062117429,0.6918729969501687,0.6370144665952592,0.6013275362549771,0.5869148531514501,0.5908681723625315"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8000038904450669,0.7216730981436864,0.6835194489606254,0.6631738397902942,0.6575083657161148,0.640456830407014,0.6263163768520594,0.6098911386591495,0.5992933980331758"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8170946156240274,0.8016350479585773,0.7201534576534576,0.7073440844526485,0.6838271878401181,0.6239372038978984,0.5938208077161021,0.5857135128627865,0.5938977509113641"
