measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8342192508596887,0.7673659781791263,0.6947177672734017,0.6160703618740361,0.6201509045608712,0.6393690411825197,0.6207187260428925,0.6195319885219903,0.6197894189744566,0.6319091471483502"
LCSSClassifierTest,"Geolife University ",10,"0.8342192508596887,0.7673659781791263,0.6947161047961776,0.6160164861415454,0.6200205754230563,0.6391897617992345,0.6205248498362216,0.6189217689376411,0.619150381881407,0.6305606632907547"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.788904789662431,0.7635411483642406,0.7719213866319641,0.7425066241072769,0.6663696049736273,0.6436771439650343,0.6279241921025056,0.610188465097564,0.5954528971749787,0.5926242962906412"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9513071895424836,0.9570028011204482,0.9619514472455649,0.9631769374416433,0.9536667275605895,0.9525093030607736,0.9516887085678758,0.948993041272453,0.9472651540950804"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.951797385620915,0.9577380952380953,0.9626050420168067,0.9637605042016807,0.9541919376446231,0.9525093030607736,0.9516887085678758,0.948993041272453,0.9472651540950804"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9513071895424836,0.9570028011204482,0.9619514472455649,0.9631769374416433,0.9536667275605895,0.9525093030607736,0.9516887085678758,0.948993041272453,0.9472651540950804"
MSMClassifierTest,"Geolife University ",10,"0.729654769100498,0.5732003049699569,0.5419324215508153,0.4797187092994043,0.47795110427392473,0.47810636739400775,0.4658331281337402,0.463085424879261,0.45241244535558744,0.46168317086340965"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9202014699181837,0.8828981126474441,0.8610436766213341,0.8223129672140302,0.8017824692030013,0.7973722111148733,0.7767203495142337,0.7721113084026716,0.7667519317900244"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7698529411764706,0.6926237161531279,0.6250806383159324,0.6360750712826838,0.6045772693298189,0.5647582591982222,0.574030425694641,0.5789498518559552,0.5816216064050073,0.5778803369100762"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9164084746154686,0.854940642817312,0.8261367011955446,0.7758140147800551,0.7212255298199517,0.692585683801178,0.664552142780386,0.6486011753133248,0.6444039543793818"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8276512753871482,0.7897228130958966,0.7734951156436167,0.7676156890783705,0.7614876266605743,0.7532408857126797,0.752270255152943,0.7487319035444927,0.745965131572338,0.7478131221573486"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6092360367687385,0.5402143407108152,0.4851697492280712,0.4830186892190405,0.4291760028415909,0.3977489763267888,0.40531019089141546,0.4098959529712934,0.41152529840348884,0.40632241371368444"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9250105128507236,0.870811929353721,0.849643392813734,0.8152743383502721,0.7954589074930785,0.7926485792671126,0.7716082493449432,0.7696966939194577,0.7661507356484212"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7698529411764706,0.6926237161531279,0.6250806383159324,0.6360750712826838,0.6034101358097443,0.5605261169295724,0.5667147600915431,0.5692360716273247,0.5706219404532075,0.5628258531881442"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8225078958906145,0.7807724074551662,0.7671783945040384,0.7632309935361953,0.7564869845560729,0.7501824979908981,0.7496286948337452,0.7480440788800271,0.7442188476447545,0.746387713327909"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8104925303454715,0.7391090119031296,0.6678187693007399,0.6531876673020431,0.649069947823474,0.635884746712534,0.6133116366777434,0.6108515389417782,0.5955920054067094"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8120448179271708,0.7352426576691283,0.6777042946160594,0.6699515836768842,0.6402816505076924,0.6038289834890481,0.6000697445043628,0.597256895532445,0.5954366809872862"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8340802987861812,0.7800009630891984,0.67159197812312,0.6541803392786821,0.6551519798891811,0.6451190823467856,0.6245074246863095,0.6166696869993139,0.5972040959444513"
