dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.05714285714285714;0.0;0.0;0.0;0.6047619047619047;0.3952380952380953;1.0
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.9108797713819147;0.9320833333333333;0.8943766978226529;0.9095061103280282;0.9259013282732449;0.07409867172675522;0.06791666666666665
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.9304347826086956;0.9242424242424242;0.953125;0.9384615384615383;0.9019607843137255;0.0980392156862745;0.07575757575757576
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.916758522147377;0.9216479925303455;0.9193387712165475;0.9181715678895375;0.9122287175739862;0.08777128242601388;0.07835200746965451
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.936;0.8666666666666667;0.9512195121951219;0.9069767441860465;0.9285714285714286;0.0714285714285714;0.13333333333333333
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.25;0.0;0.0;0.0;0.7;0.30000000000000004;1.0
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.25;0.0;0.0;0.0;0.7;0.30000000000000004;1.0
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;0.7902097902097902;0.8771929824561403;0.684931506849315;0.7692307692307693;0.9;0.09999999999999998;0.12280701754385964
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.7126436781609196;0.7981651376146789;0.7565217391304347;0.7767857142857142;0.6271186440677966;0.3728813559322034;0.2018348623853211
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.8461538461538461;0.9047619047619048;0.7808219178082192;0.8382352941176471;0.9142857142857143;0.08571428571428574;0.09523809523809523
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.05714285714285714;0.0;0.0;0.0;0.6047619047619047;0.3952380952380953;1.0
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.9422784810126583;0.9437198067632849;0.9619737750172532;0.9526231256666039;0.9780297246948789;0.021970275305121058;0.05628019323671497
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.2;0.26666666666666666;0.2;0.1;0.3333333333333333;0.6666666666666667;0.7333333333333333
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;0.9304347826086956;0.9117647058823529;0.96875;0.9393939393939394;0.8823529411764706;0.11764705882352944;0.08823529411764706
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.94199411921946;1.0;0.8800695758142567;0.9360514599747523;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.7126436781609196;0.7981651376146789;0.7565217391304347;0.7767857142857142;0.6271186440677966;0.3728813559322034;0.2018348623853211
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.05714285714285714;0.0;0.0;0.0;0.6047619047619047;0.3952380952380953;1.0
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.9422784810126583;0.9437198067632849;0.9619737750172532;0.9526231256666039;0.9780297246948789;0.021970275305121058;0.05628019323671497
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;cross-validation;0.9422784810126583;0.9437198067632849;0.9619737750172532;0.9526231256666039;0.9780297246948789;0.021970275305121058;0.05628019323671497
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.2;0.26666666666666666;0.2;0.1;0.3333333333333333;0.6666666666666667;0.7333333333333333
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.9565217391304348;0.9538461538461539;0.96875;0.9612403100775193;0.9411764705882353;0.05882352941176472;0.046153846153846156
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.9333333333333333;1.0;0.9;0.9333333333333333;0.6;0.0;0.0
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.936;0.8666666666666667;0.9512195121951219;0.9069767441860465;0.9285714285714286;0.0714285714285714;0.13333333333333333
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.907981220657277;0.9383333333333332;0.8875790130736961;0.9079139467084356;0.9323529411764706;0.06764705882352942;0.06166666666666667
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;0.7241379310344828;0.8073394495412844;0.7652173913043478;0.7857142857142858;0.6440677966101694;0.35593220338983056;0.1926605504587156
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.9565217391304348;0.9538461538461539;0.96875;0.9612403100775193;0.9411764705882353;0.05882352941176472;0.046153846153846156
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.936;0.8666666666666667;0.9512195121951219;0.9069767441860465;0.9285714285714286;0.0714285714285714;0.13333333333333333
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.9333333333333333;1.0;0.9;0.9333333333333333;0.6;0.0;0.0
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.936;0.8666666666666667;0.9512195121951219;0.9069767441860465;0.9285714285714286;0.0714285714285714;0.13333333333333333
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.9370629370629371;1.0;0.8767123287671232;0.9343065693430657;1.0;0.0;0.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.9333333333333333;1.0;0.9;0.9333333333333333;0.6;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;holdout;0.7183908045977011;0.8055555555555556;0.7565217391304347;0.7802690582959642;0.6440677966101694;0.35593220338983056;0.19444444444444445
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.8181818181818182;0.873015873015873;0.7534246575342466;0.8088235294117647;0.8857142857142857;0.11428571428571432;0.12698412698412698
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;cross-validation;0.7073315363881402;0.7681819766808324;0.8039124512232558;0.7823764849529555;0.5852238602238602;0.4147761397761398;0.23181802331916748
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.7068965517241379;0.8018867924528302;0.7391304347826086;0.7692307692307693;0.6440677966101694;0.35593220338983056;0.19811320754716982
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.2;0.26666666666666666;0.2;0.1;0.3333333333333333;0.6666666666666667;0.7333333333333333
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.8111888111888111;1.0;0.6301369863013698;0.773109243697479;1.0;0.0;0.0
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.7035220125786164;0.7676436744033998;0.8008821481929529;0.780655352055352;0.5852238602238602;0.4147761397761398;0.2323563255966002
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;0.936;0.8666666666666667;0.9512195121951219;0.9069767441860465;0.9285714285714286;0.0714285714285714;0.13333333333333333
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.9422784810126583;0.9437198067632849;0.9619737750172532;0.9526231256666039;0.9780297246948789;0.021970275305121058;0.05628019323671497
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.9304347826086956;0.9375;0.9375;0.9375;0.9215686274509803;0.07843137254901966;0.0625
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;cross-validation;0.8375568029938518;0.8643704850361198;0.7053747670768947;0.7758328986263259;0.8881085935341254;0.11189140646587455;0.13562951496388026
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.7794974605720396;0.952;0.6667084688361286;0.7677536252469302;0.9454545454545455;0.05454545454545454;0.048
Vehicle;STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.9422784810126583;0.9437198067632849;0.9619737750172532;0.9526231256666039;0.9780297246948789;0.021970275305121058;0.05628019323671497
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_AngleClassifierTest;cross-validation;0.05714285714285714;0.0;0.0;0.0;0.6047619047619047;0.3952380952380953;1.0
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.6997124887690924;0.7661500755413799;0.7949997952517764;0.7771733489254615;0.5852238602238602;0.4147761397761398;0.23384992445862013
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.7016172506738545;0.7669068322981367;0.7979409717223647;0.7789265253265252;0.5852238602238602;0.4147761397761398;0.23309316770186336
San Francisco cab (Airport <-> Mall);STOP_STREET_NAME;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.7054267744833782;0.7681819766808324;0.8039124512232558;0.7823764849529555;0.5852238602238602;0.4147761397761398;0.23181802331916748
New York bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.9250459277403552;0.9526663524647396;0.873299702374948;0.9096253095759226;0.9541739706635342;0.045826029336465755;0.04733364753526044
Dublin bus(lines=2);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.7958032611601177;0.9101654579073933;0.6727669493626941;0.7713390638030833;0.9290434742562402;0.0709565257437598;0.0898345420926066
Pisa (Users [1, 2, 3, 4, 5, 6, 7]);STOP_STREET_NAME;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.25;0.0;0.0;0.0;0.7;0.30000000000000004;1.0
Pisa (Users [2, 3]);STOP_STREET_NAME;H_MSM_StopMove_DistanceClassifierTest;holdout;0.6;0.75;0.75;0.75;0.0;1.0;0.25
Pisa (Users [4, 6]);STOP_STREET_NAME;H_MSM_StopMove_PointsClassifierTest;holdout;1.0;1.0;1.0;1.0;0.0;0.0;0.0
