measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8064885500773379,0.7974681716518603,0.6662559192825279,0.6193021919277263,0.6147332654713298,0.6056377090940567,0.5962102765106294,0.6051668530142613,0.6172275487996522,0.6256486156436635"
LCSSClassifierTest,"Geolife University ",10,"0.8064885500773379,0.797273155845316,0.665980284644744,0.6189702408580048,0.612251425809143,0.6040382516564777,0.5927321962867392,0.5997740768356039,0.6123374712253765,0.6202409813878782"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7889002163649826,0.7635771412135448,0.7712660906861226,0.741537339126731,0.6665057452129458,0.6442840403950504,0.6279018488237769,0.6109556445069896,0.5958366079554764,0.5933696716815512"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.949673202614379,0.9540849673202614,0.9450513538748834,0.9426527312556724,0.9363107807225455,0.9357740915050604,0.9261403535813043,0.9176540708960648,0.905543076510243"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.949673202614379,0.9548202614379084,0.9450513538748834,0.9426527312556724,0.9363107807225455,0.9357740915050604,0.9261403535813043,0.9176540708960648,0.905543076510243"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.949673202614379,0.9540849673202614,0.9450513538748834,0.9426527312556724,0.9363107807225455,0.9357740915050604,0.9261403535813043,0.9176540708960648,0.905543076510243"
MSMClassifierTest,"Geolife University ",10,"0.7257844101717689,0.6221286389316167,0.5187984726324564,0.4765663386935885,0.4689916888902113,0.46860303680613663,0.465823899315696,0.47794050999876125,0.4930623159925071,0.5039632978934784"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9224508276586839,0.8727752198837084,0.8553238984811732,0.8278699441852465,0.8087212572129276,0.8021243367628935,0.7811432076400221,0.7772025556825208,0.7695704307596711"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7640639589169002,0.6500201595789832,0.6261187546114017,0.6153806765079757,0.5968834731622455,0.5942346188409707,0.6012127801946515,0.586141503918773,0.5815082708158755,0.5808794009027745"
SMSMDistanceClassifierTest,"Geolife University ",10,"0.8129628859255112,0.693708815626188,0.6857478710894876,0.636989063362785,0.5943196079191977,0.6044199155480888,0.6090233351987608,0.6111992718861752,0.6190796681166542,0.6243314602260195"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8177766180261045,0.7904350861395739,0.7765470272954784,0.7725899913297305,0.7685990945328898,0.755647930721495,0.7528925517110212,0.7500093992058023,0.7441547647882211,0.7436091355394769"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6209779254357882,0.498825897993627,0.4584019898481554,0.43283726221037117,0.42779056268023025,0.42732666168820677,0.42805653393137755,0.4056151186262612,0.3860025247816002,0.3716569205764117"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"0.8129628859255112,0.693708815626188,0.6857478710894876,0.636989063362785,0.5943196079191977,0.6044199155480888,0.6090233351987608,0.6111992718861752,0.6190796681166542,0.6243314602260195"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7640639589169002,0.6500201595789832,0.6261187546114017,0.6122871899926132,0.593198714262131,0.5887180525082057,0.5875871030290694,0.5641333593546889,0.5491253889877387,0.5458258523493075"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.8129628859255112,0.693708815626188,0.6857478710894876,0.636989063362785,0.5943196079191977,0.6044199155480888,0.6090233351987608,0.6111992718861752,0.6190796681166542,0.6243314602260195"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8066682228446934,0.763947776080129,0.712376706776634,0.6916064989400655,0.6600639747131735,0.6214846780083104,0.6032875259473485,0.6022092045717952,0.602603738888205"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7990040460628696,0.713268451319922,0.6773521573262057,0.6406802139933627,0.620393001689184,0.6192799647736399,0.6133744550689779,0.6040123489604827,0.5971484943383438"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.823062558356676,0.794681319497496,0.7306508718387247,0.6661487852958283,0.651791094391476,0.6220979273093734,0.6059202620761035,0.606193042721386,0.608281290909245"
