dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_TemporalDurationClassifierTest;cross-validation;0.3721014492753623;0.6282539682539683;0.2708680792891319;0.375572505605876;0.8448644338118022;0.15513556618819777;0.3717460317460317
San Francisco cab (Directed Regions);STOP_REGION;CVTIClassifierTest;cross-validation;0.24130434782608695;0.55;0.019090909090909092;0.033566433566433566;0.9532034632034632;0.046796536796536815;0.45
San Francisco cab (Directed Regions);STOP_REGION;DTWaClassifierTest;holdout;0.7368421052631579;0.8484848484848485;0.875;0.8615384615384615;0.8571428571428571;0.1428571428571429;0.15151515151515152
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_PointsClassifierTest;cross-validation;0.8362318840579709;0.9502272727272727;0.9297562087035771;0.937509115954947;0.9513784461152882;0.04862155388471181;0.04977272727272727
San Francisco cab (Directed Regions);STOP_REGION;LiuSchneiderClassifierTest;holdout;0.05263157894736842;0.08333333333333333;0.0625;0.07142857142857144;0.37142857142857144;0.6285714285714286;0.9166666666666666
San Francisco cab (Directed Regions);STOP_REGION;DTWaClassifierTest;cross-validation;0.8108695652173914;0.9023232323232323;0.9106652996126681;0.9057247740174569;0.90319662793347;0.09680337206652997;0.09767676767676767
San Francisco cab (Directed Regions);STOP_REGION;wDFClassifierTest;holdout;0.7894736842105263;0.8823529411764706;0.9375;0.9090909090909091;0.8857142857142857;0.11428571428571432;0.11764705882352941
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_TemporalDurationClassifierTest;holdout;0.39473684210526316;0.6578947368421053;0.78125;0.7142857142857143;0.6285714285714286;0.37142857142857144;0.34210526315789475
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_AngleClassifierTest;cross-validation;0.3543478260869565;0.6666666666666666;0.0505764411027569;0.09112554112554114;0.9598997493734336;0.040100250626566414;0.3333333333333333
San Francisco cab (Directed Regions);STOP_REGION;DTWClassifierTest;cross-validation;0.4916666666666667;0.8;0.0;0.0;0.980952380952381;0.019047619047619046;0.2
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_DistanceClassifierTest;holdout;0.5526315789473685;0.8125;0.8125;0.8125;0.8285714285714286;0.17142857142857137;0.1875
San Francisco cab (Directed Regions);STOP_REGION;MSMClassifierTest;cross-validation;0.4670289855072463;0.6104273504273504;0.41609022556390973;0.491347926267281;0.7385440874914558;0.2614559125085441;0.3895726495726496
San Francisco cab (Directed Regions);STOP_REGION;LCSSClassifierTest;holdout;0.5263157894736842;0.6578947368421053;0.78125;0.7142857142857143;0.6285714285714286;0.37142857142857144;0.34210526315789475
San Francisco cab (Directed Regions);STOP_REGION;HCSSClassifierTest;holdout;0.8421052631578947;0.9142857142857143;1.0;0.955223880597015;0.9142857142857143;0.08571428571428574;0.08571428571428572
San Francisco cab (Directed Regions);STOP_REGION;SWALEClassifierTest;holdout;0.21052631578947367;0.46153846153846156;0.9375;0.6185567010309277;0.0;1.0;0.5384615384615384
San Francisco cab (Directed Regions);STOP_REGION;EDRClassifierTest;holdout;0.47368421052631576;0.6578947368421053;0.78125;0.7142857142857143;0.6285714285714286;0.37142857142857144;0.34210526315789475
San Francisco cab (Directed Regions);STOP_REGION;HCSSClassifierTest;cross-validation;0.8278985507246377;0.9367149758454106;0.9603326498063339;0.9465247826223436;0.9341991341991343;0.06580086580086582;0.06328502415458936
San Francisco cab (Directed Regions);STOP_REGION;MSTPClassifierTest;holdout;0.23684210526315788;0.47761194029850745;1.0;0.6464646464646464;0.0;1.0;0.5223880597014925
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_DistanceClassifierTest;cross-validation;0.44818840579710145;0.881904761904762;0.7422328548644339;0.7975585293125905;0.8805650489861016;0.11943495101389838;0.1180952380952381
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_AngleClassifierTest;holdout;0.42105263157894735;0.6904761904761905;0.90625;0.7837837837837837;0.6285714285714286;0.37142857142857144;0.30952380952380953
San Francisco cab (Directed Regions);STOP_REGION;DTWClassifierTest;holdout;0.47368421052631576;0.7045454545454546;0.96875;0.8157894736842106;0.6285714285714286;0.37142857142857144;0.29545454545454547
San Francisco cab (Directed Regions);STOP_REGION;MSTPClassifierTest;cross-validation;0.2496376811594203;1.0;0.0;0.0;1.0;0.0;0.0
San Francisco cab (Directed Regions);STOP_REGION;EDRClassifierTest;cross-validation;0.388768115942029;0.45999999999999996;0.10473684210526316;0.14440279860069966;0.9013283208020051;0.098671679197995;0.54
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_PointsClassifierTest;holdout;0.7368421052631579;0.9090909090909091;0.9375;0.923076923076923;0.9142857142857143;0.08571428571428574;0.09090909090909091
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_EllipsesClassifierTest;cross-validation;0.9217391304347826;0.990909090909091;1.0;0.9953488372093023;0.9894736842105264;0.010526315789473694;0.00909090909090909
San Francisco cab (Directed Regions);STOP_REGION;ERPClassifierTest;holdout;0.47368421052631576;0.7045454545454546;0.96875;0.8157894736842106;0.6285714285714286;0.37142857142857144;0.29545454545454547
San Francisco cab (Directed Regions);STOP_REGION;wDFClassifierTest;cross-validation;0.7847826086956522;0.916632373773308;0.9388471177944862;0.9255775803144225;0.9108088402825245;0.08919115971747552;0.08336762622669205
San Francisco cab (Directed Regions);STOP_REGION;LiuSchneiderClassifierTest;cross-validation;0.017391304347826087;0.04205128205128205;0.029523809523809525;0.034621848739495795;0.4064547732968785;0.5935452267031215;0.957948717948718
San Francisco cab (Directed Regions);STOP_REGION;LCSSClassifierTest;cross-validation;0.41521739130434787;0.5888888888888889;0.12282524493050809;0.1838748208313426;0.9103759398496241;0.08962406015037594;0.4111111111111111
San Francisco cab (Directed Regions);STOP_REGION;MSMClassifierTest;holdout;0.5526315789473685;0.6538461538461539;0.53125;0.5862068965517242;0.7428571428571429;0.2571428571428571;0.34615384615384615
San Francisco cab (Directed Regions);STOP_REGION;SWALEClassifierTest;cross-validation;0.24130434782608695;0.4;0.02;0.03636363636363636;0.952244246981089;0.047755753018910926;0.6
San Francisco cab (Directed Regions);STOP_REGION;H_MSM_StopMove_EllipsesClassifierTest;holdout;0.9473684210526315;1.0;1.0;1.0;1.0;0.0;0.0
San Francisco cab (Directed Regions);STOP_REGION;CVTIClassifierTest;holdout;0.23684210526315788;0.46153846153846156;0.9375;0.6185567010309277;0.0;1.0;0.5384615384615384
San Francisco cab (Directed Regions);STOP_REGION;ERPClassifierTest;cross-validation;0.4916666666666667;0.8;0.0;0.0;0.980952380952381;0.019047619047619046;0.2
