dataset;stop-semantic;measure;test-type;Accuracy;Precision;Recall;F-Measure;Specificity;Fall-out;FDR
San Francisco cab (Directed Regions);STOP_REGION;CVTIClassifierTest;cross-validation;0.48814520703346564;0.5799205899035734;0.8;0.512576976866818;0.2;0.8;0.4200794100964266
San Francisco cab (Directed Regions);STOP_REGION;DTWaClassifierTest;holdout;0.5882352941176471;0.725;0.8787878787878788;0.7945205479452054;0.6857142857142857;0.3142857142857143;0.275
San Francisco cab (Directed Regions);STOP_REGION;DTWaClassifierTest;cross-validation;0.47929665343165057;0.6919023005979528;0.7541136933242197;0.6737185616192882;0.6522524843577475;0.34774751564225254;0.30809769940204723
San Francisco cab (Directed Regions);STOP_REGION;wDFClassifierTest;holdout;0.6470588235294118;0.75;1.0;0.8571428571428571;0.6857142857142857;0.3142857142857143;0.25
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithDistanceClassifierTest;cross-validation;0.7681225184344866;0.8301182741962352;0.9615231259968102;0.8868924989679707;0.798237026131763;0.201762973868237;0.16988172580376476
San Francisco cab (Directed Regions);STOP_REGION;MSMClassifierTest;cross-validation;0.47373794668179237;0.5295927263669199;0.7100660742766006;0.5531258567357169;0.338675009201325;0.661324990798675;0.4704072736330801
San Francisco cab (Directed Regions);STOP_REGION;SMSMTemporalDurationClassifierTest;cross-validation;0.5464549064095292;0.6733578431372549;0.7172670312143997;0.6885666507405638;0.6638571954361427;0.3361428045638572;0.3266421568627451
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest;holdout;0.5588235294117647;0.7352941176470589;0.7575757575757576;0.746268656716418;0.7428571428571429;0.2571428571428571;0.2647058823529412
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesClassifierTest;cross-validation;0.8115711854792966;0.8570328196225774;0.9803827751196172;0.9124664188395043;0.8364556496135442;0.16354435038645565;0.14296718037742262
San Francisco cab (Directed Regions);STOP_REGION;LCSSClassifierTest;holdout;0.38235294117647056;0.45454545454545453;0.7575757575757576;0.5681818181818181;0.14285714285714285;0.8571428571428572;0.5454545454545454
San Francisco cab (Directed Regions);STOP_REGION;SMSMDistanceClassifierTest;cross-validation;0.46466250709018714;0.7068119220932522;0.779626338573707;0.7022676279841202;0.6622524843577475;0.3377475156422525;0.293188077906748
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithDistanceClassifierTest;holdout;0.7205882352941176;0.8611111111111112;0.9393939393939394;0.8985507246376813;0.8571428571428571;0.1428571428571429;0.1388888888888889
San Francisco cab (Directed Regions);STOP_REGION;EDRClassifierTest;holdout;0.5882352941176471;0.725;0.8787878787878788;0.7945205479452054;0.6857142857142857;0.3142857142857143;0.275
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest;cross-validation;0.551332955190017;0.6721323529411765;0.7200740487582593;0.6876523457473114;0.6576002944423996;0.34239970555760035;0.3278676470588235
San Francisco cab (Directed Regions);STOP_REGION;MSTPClassifierTest;holdout;0.4852941176470588;0.4852941176470588;1.0;0.6534653465346535;0.0;1.0;0.5147058823529411
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithTemporalDurationClassifierTest;cross-validation;0.7681225184344866;0.8301182741962352;0.9615231259968102;0.8868924989679707;0.798237026131763;0.201762973868237;0.16988172580376476
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesWithTemporalDurationClassifierTest;holdout;0.7205882352941176;0.8611111111111112;0.9393939393939394;0.8985507246376813;0.8571428571428571;0.1428571428571429;0.1388888888888889
San Francisco cab (Directed Regions);STOP_REGION;MSTPClassifierTest;cross-validation;0.48814520703346564;0.5799205899035734;0.8;0.512576976866818;0.2;0.8;0.4200794100964266
San Francisco cab (Directed Regions);STOP_REGION;EDRClassifierTest;cross-validation;0.47464549064095296;0.6919023005979528;0.7541136933242197;0.6737185616192882;0.6522524843577475;0.34774751564225254;0.30809769940204723
San Francisco cab (Directed Regions);STOP_REGION;SMSMEllipsesClassifierTest;holdout;0.7794117647058824;0.8888888888888888;0.9696969696969697;0.927536231884058;0.8857142857142857;0.11428571428571432;0.1111111111111111
San Francisco cab (Directed Regions);STOP_REGION;SMSMTemporalDurationClassifierTest;holdout;0.5588235294117647;0.7352941176470589;0.7575757575757576;0.746268656716418;0.7428571428571429;0.2571428571428571;0.2647058823529412
San Francisco cab (Directed Regions);STOP_REGION;wDFClassifierTest;cross-validation;0.5996596710153149;0.737401082296718;0.8;0.6422730942221196;0.6450864924549136;0.35491350754508655;0.26259891770328203
San Francisco cab (Directed Regions);STOP_REGION;LCSSClassifierTest;cross-validation;0.4735110606920022;0.5514107850270837;0.6995397584871269;0.5503292279495744;0.351509017298491;0.6484909827015091;0.44858921497291615
San Francisco cab (Directed Regions);STOP_REGION;MSMClassifierTest;holdout;0.4264705882352941;0.48214285714285715;0.8181818181818182;0.6067415730337079;0.17142857142857143;0.8285714285714285;0.5178571428571429
San Francisco cab (Directed Regions);STOP_REGION;SMSMDistanceClassifierTest;holdout;0.6176470588235294;0.7317073170731707;0.9090909090909091;0.8108108108108109;0.6857142857142857;0.3142857142857143;0.2682926829268293
San Francisco cab (Directed Regions);STOP_REGION;CVTIClassifierTest;holdout;0.4852941176470588;0.4852941176470588;1.0;0.6534653465346535;0.0;1.0;0.5147058823529411
