measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.7985977205465143,0.7978340429273127,0.6647973241052597,0.6082125911785115,0.6135746193076508,0.604165163201416,0.5913027541551839,0.594073344288237,0.6046710229635088,0.6130416114149778"
LCSSClassifierTest,"Geolife University ",10,"0.7985977205465143,0.7978340429273127,0.6647807857442647,0.6079714377129252,0.6133028398475113,0.603836079947517,0.5909396431031787,0.5937820205609476,0.6042922519250412,0.6127219524772286"
SMSMTemporalDurationClassifierTest,"Geolife University ",10,"0.7856978783331712,0.7646645644120046,0.7714261557254628,0.741797453628727,0.6669302303342607,0.6446945523762464,0.6286216524004397,0.6109022738585318,0.5963834775082015,0.5939919478302553"
SMSMEllipsesWithDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9480392156862746,0.952859477124183,0.944467787114846,0.9484181595989555,0.9492150539145424,0.9443355119825708,0.9384570607992634,0.9323200166352598,0.9276791386465171"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9480392156862746,0.95359477124183,0.944467787114846,0.9484181595989555,0.9492150539145424,0.9443355119825708,0.9384570607992634,0.9323200166352598,0.9276791386465171"
SMSMEllipsesWithTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.9480392156862746,0.952859477124183,0.944467787114846,0.9484181595989555,0.9492150539145424,0.9443355119825708,0.9384570607992634,0.9323200166352598,0.9276791386465171"
MSMClassifierTest,"Geolife University ",10,"0.724693890743789,0.5978727560747956,0.5082676538397419,0.4574224827572921,0.452272350677565,0.4532338740839538,0.44609420680610656,0.4540563411093464,0.46676524182957757,0.4782741255148243"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9155349012930645,0.8733642288313559,0.8564929311635479,0.8280482324394919,0.8091983288785256,0.8052668834189091,0.7821229859346062,0.7791122550181675,0.7777326622976692"
EDRClassifierTest,San Francisco cab (Directed Regions),10,"0.7702380952380953,0.6673913504795858,0.6315017294796706,0.6205665521841992,0.5977668349372937,0.5897421038153303,0.5852706380906001,0.5949756773516969,0.5811680459234231,0.5738172775275515"
SMSMDistanceClassifierTest,"Geolife University ",10,"1.0,0.9148866478186591,0.8543481895896889,0.8261379190960081,0.7702631742359011,0.7126067420674911,0.6839498429933951,0.6424675917389348,0.6351336623571944,0.6295660239050263"
SMSMEllipsesWithTemporalDurationClassifierTest,"Geolife University ",10,"0.8164918558573032,0.7966243456296567,0.7792985666418613,0.7733199462518905,0.7707611622900825,0.7577317398127931,0.7577647742178872,0.7561054470950896,0.7523662879294747,0.750425169057495"
MSMClassifierTest,San Francisco cab (Directed Regions),10,"0.6210313708692479,0.5317994296256073,0.47877603315935796,0.4498383947476632,0.42187967300431695,0.4212819315272617,0.4220345517740888,0.42825065554714126,0.4094338829627875,0.38438761651976355"
SMSMEllipsesWithDistanceClassifierTest,"Geolife University ",10,"1.0,0.9230811780535949,0.8677083793861852,0.8500397917621756,0.8242674765210898,0.807898654118549,0.8039366060611427,0.7851149048226452,0.7832437349230332,0.7801419649023219"
LCSSClassifierTest,San Francisco cab (Directed Regions),10,"0.7702380952380953,0.6673913504795858,0.6315017294796706,0.617699463319668,0.5943167307293721,0.5865858735444472,0.5762146073179581,0.5823997089213271,0.5607067613448465,0.5483622789978343"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,"Geolife University ",10,"0.812194664020044,0.7902645421505928,0.7769260785484812,0.772109741094549,0.7720262496802244,0.7599980112782547,0.759666582918166,0.7583853950284734,0.7561444596359296,0.7544225433117867"
SMSMTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.7905267662620604,0.750012426299191,0.7004467078110312,0.6767718678208324,0.6466440123976963,0.6189282885997981,0.6122772419251742,0.6104229084812045,0.6056578886694295"
SMSMDistanceClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8095086014203661,0.7257772048213225,0.6750442368089427,0.6575981668434091,0.6294146113837229,0.6116738059710305,0.607535768774496,0.6064402722064905,0.6000410877676731"
SMSMEllipsesWithDistanceAndTemporalDurationClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8205648926237161,0.7886631750602339,0.7147072314459858,0.6665482732975587,0.6492610393467922,0.6279999652369096,0.6202879193721968,0.6185837437440922,0.6145209650124203"
