measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
EDRClassifierTest,"Geolife University ",10,"0.8655962978663276,0.8656869671706467,0.7586263476342175,0.7764610488312436,0.6605936875225883,0.678995130703905,0.6914804418328208,0.6805830840802712,0.693447552471717,0.7007431601410596"
LCSSClassifierTest,"Geolife University ",10,"0.8655962978663276,0.8656869671706467,0.7586263476342175,0.7764610488312436,0.6605936875225883,0.678995130703905,0.6914804418328208,0.6805830840802712,0.693447552471717,0.7007431601410596"
MSTPClassifierTest,"Geolife University ",10,"1.0,0.7344528188314338,0.5678621206952651,0.48255895394439674,0.4400662088461309,0.34804826423098184,0.37185669859974657,0.3298900940608554,0.3358904662384994,0.355117063967867"
MSMClassifierTest,"Geolife University ",10,"0.8286381318105877,0.8286972639655785,0.7215673321314239,0.739257505012916,0.621824260818061,0.6408391390247498,0.6534572093185242,0.6428577139290329,0.6553404489718289,0.66312798214903"
CVTIClassifierTest,"Geolife University ",10,"1.0,0.8106856858654877,0.6533342548914349,0.5610802416480395,0.4903850082943698,0.40193259839417056,0.37730730714042987,0.35580781031622893,0.3425629056686604,0.35584090425369025"
