measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,San Francisco cab (Directed Regions),10,"1.0,0.8012643946467475,0.7843031151854681,0.7115848204083498,0.6800595238095238,0.6891223155929037,0.6791178357467661,0.6596497367516347,0.6086035615959215,0.5913292064229668"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.8640064255857457,0.7570006710001235,0.7096690051202043,0.6557141678711702,0.5880554329032527,0.5397446997414913,0.478141429496925,0.4452229098163151,0.4210138144785721"
