measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.8637836392439793,0.7547579892248638,0.7122792843593787,0.6551130698736952,0.5882508131761476,0.5364035174363297,0.4747008506014113,0.4432139442604265,0.41876038246089037"
