measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9278028601251905,0.8850764037952558,0.8626542934883891,0.8292950781370123,0.8047580700332068,0.7947539251522066,0.7700929695544698,0.7600765723297312,0.7556457563260439"
