measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9253927466183317,0.8606985832231071,0.829448308062284,0.7919720434200087,0.7586890172109877,0.7381189309795906,0.7015358177778713,0.6863413009520418,0.66717214750558"
