measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9159361165776169,0.872629381020704,0.8485185806973732,0.8213751040431458,0.8032382058099112,0.7917750432131231,0.766830530095432,0.7633235470870877,0.7572903752438023"
