measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9333122702885638,0.8817301010192036,0.8526459622432455,0.8184953451728494,0.7902573119807221,0.775427111004833,0.7525225196776757,0.7403554755960455,0.7296971703718634"
