measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9232113652793539,0.8884333565748084,0.8596383715435765,0.8220532717694147,0.8004248320085254,0.7926740763353247,0.7708596924937524,0.7632306725264495,0.7576925824653695"
