measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.929020275369626,0.8811157997038334,0.8496688535218704,0.8119421390183522,0.7856945640605724,0.7654810505154376,0.7346054011581454,0.7157542108948094,0.7065223139318902"
