measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.8766266924765508,0.7861905263439734,0.7469840460750711,0.6913315581157442,0.6282727988570945,0.5966524995203325,0.5558443129578922,0.5365625341879686,0.5082469783516532"
