measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9228875898953031,0.8807145227107163,0.8518693455406564,0.8112252120994135,0.7937583854539866,0.7787582627866695,0.7488645261776323,0.7356636823029443,0.7222561588709193"
