measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9245340062370557,0.8554243204786182,0.8340415138645098,0.7879514377633956,0.7667023840374041,0.7510335268909183,0.7240438757730268,0.714938904159379,0.7012093608299774"
