measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9220048698962591,0.8685172064188441,0.8403077095193037,0.8026425892899944,0.7749866810295366,0.7526505976411503,0.7223189695736127,0.711087733656197,0.698573096475988"
