measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9199859574963724,0.8805839378166177,0.8534064374449067,0.8202401272726493,0.8033647169199112,0.7945197568863874,0.7711960549261649,0.7663414341518132,0.7617030391549438"
