measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9189630083930596,0.8819201712675989,0.8555883608707409,0.8225888549303384,0.7973199929684295,0.7911502929350439,0.7661902309843662,0.7625589932527117,0.7579528969745682"
