measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9238378122603559,0.876210050967898,0.8518994539280451,0.8139264302576603,0.7919732130757224,0.7796619354209796,0.7549610593084705,0.7448874232026004,0.7371213662444496"
