measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9220952036059001,0.8548276944417545,0.8358326891811975,0.8004803922827781,0.7724585039725628,0.755290257331429,0.72884345996465,0.7170234018106676,0.6973377121075683"
