measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.920970530885545,0.8767857086273005,0.8496778813381969,0.8171029140934591,0.801068421060606,0.7964837503689662,0.773397370385283,0.7643086601505684,0.7565896506122862"
