measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9012070942138799,0.8147539612611442,0.7880626427320275,0.7363342362498838,0.700726820474519,0.6787108988538347,0.6399953553401317,0.6205609820488888,0.6054138013220288"
