measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9057347279726883,0.8222892583343748,0.7961664985331254,0.7531597628436736,0.705765099046629,0.6826611943193629,0.6451129599821633,0.6292052117665312,0.6179773484718606"
