measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9194225282385877,0.8792822830585495,0.8500820889728612,0.8162034024921526,0.7978340256239036,0.7865823407446545,0.7636691764920681,0.7575788344347244,0.7515658668556087"
