measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9149244627998169,0.8419693079692552,0.8098433778324915,0.769551680352967,0.7320947716800112,0.7172866521783361,0.6803926565195346,0.6597704175030173,0.6448611781336908"
