measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9248579062545389,0.8912532661647227,0.865208566700453,0.8277867685531147,0.8057201186966425,0.797793271390028,0.7782437890050967,0.7747664272963972,0.7697831157595065"
