measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9184516325201211,0.8741402479452732,0.84569701930747,0.8130401968210258,0.7959242655747939,0.788919156346353,0.7645425912318173,0.7514237274797335,0.7388477182880355"
