measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9247561613708923,0.8873703045721,0.8530007257398695,0.8148282713177472,0.7912119311770263,0.7842472560574215,0.7614172894053565,0.7542337469898932,0.7487831897748178"
