measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9231970896164511,0.8752072936493402,0.8490685257659041,0.808406868604479,0.7855225867561273,0.7673220515350868,0.7362621348979558,0.7282219454958202,0.7170430809478409"
