measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.8878516482499151,0.7951656091588901,0.7631576392281549,0.7108852286071659,0.6491828863384401,0.617129875014214,0.5746147168575185,0.5534553067081882,0.5227340337573296"
