measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9076137408582001,0.8360967620377533,0.8107098769152423,0.7662693025755556,0.7345797852160668,0.716422756824878,0.6832104801972431,0.673236119966532,0.6493446861223197"
