measure,dataset,0%,"10,00%","20,00%","30,00%","40,00%","50,00%","60,00%","70,00%","80,00%","90,00%","100,00%"
SMSMEllipsesClassifierTest,"Geolife University ",10,"1.0,0.9177226380525831,0.8466765069674311,0.822175896458428,0.7793909989487604,0.7466722456108889,0.7250195799922425,0.6941886209657134,0.6804086934010365,0.65200694246696"
