2010,6,24,18,1,ALEX,15.9,-82.0,25,1007
2010,6,25,0,1,ALEX,16.0,-82.1,25,1006
2010,6,25,6,1,ALEX,16.1,-82.3,25,1006
2010,6,25,12,1,ALEX,16.2,-82.5,30,1005
2010,6,25,18,1,ALEX,16.4,-83.1,30,1005
2010,6,26,0,1,ALEX,16.6,-83.9,30,1004
2010,6,26,6,1,ALEX,16.7,-84.9,40,1004
2010,6,26,12,1,ALEX,16.9,-86.1,40,1004
2010,6,26,18,1,ALEX,17.2,-87.2,55,996
2010,6,27,0,1,ALEX,17.5,-88.2,55,995
2010,6,27,6,1,ALEX,18.0,-89.1,55,991
2010,6,27,12,1,ALEX,18.5,-90.0,45,992
2010,6,27,18,1,ALEX,18.9,-90.7,35,993
2010,6,28,0,1,ALEX,19.2,-91.1,40,991
2010,6,28,6,1,ALEX,19.5,-91.4,40,991
2010,6,28,12,1,ALEX,20.0,-91.6,50,989
2010,6,28,18,1,ALEX,20.3,-91.7,50,990
2010,6,29,0,1,ALEX,20.7,-91.7,55,987
2010,6,29,6,1,ALEX,21.5,-91.9,55,985
2010,6,29,12,1,ALEX,22.4,-92.7,60,983
2010,6,29,18,1,ALEX,22.9,-93.6,60,981
2010,6,30,0,1,ALEX,23.0,-94.4,65,973
2010,6,30,6,1,ALEX,23.1,-94.8,70,966
2010,6,30,12,1,ALEX,23.5,-95.2,75,958
2010,6,30,15,1,ALEX,24.0,-95.5,75,958
2010,6,30,18,1,ALEX,24.3,-96.2,80,962
2010,7,1,0,1,ALEX,24.3,-97.3,90,948
2010,7,1,2,1,ALEX,24.2,-97.7,95,946
2010,7,1,6,1,ALEX,24.1,-98.4,75,963
2010,7,1,12,1,ALEX,23.5,-99.5,60,977
2010,7,1,18,1,ALEX,23.1,-100.7,40,987
2010,7,2,0,1,ALEX,23.2,-101.9,30,997
2010,7,7,6,2,TWO,21.5,-91.1,25,1006
2010,7,7,12,2,TWO,22.1,-92.0,25,1006
2010,7,7,18,2,TWO,22.8,-92.8,30,1006
2010,7,8,0,2,TWO,23.7,-93.7,30,1005
2010,7,8,6,2,TWO,24.7,-95.0,30,1006
2010,7,8,12,2,TWO,26.1,-96.6,30,1006
2010,7,8,14,2,TWO,26.1,-97.1,30,1006
2010,7,8,18,2,TWO,26.1,-97.8,25,1007
2010,7,9,0,2,TWO,25.9,-98.8,25,1007
2010,7,9,6,2,TWO,26.1,-99.7,20,1008
2010,7,9,12,2,TWO,26.5,-100.6,20,1009
2010,7,9,18,2,TWO,27.3,-101.3,20,1010
2010,7,10,0,2,TWO,28.1,-102.2,20,1010
2010,7,22,6,3,BONNIE,21.5,-73.8,30,1009
2010,7,22,12,3,BONNIE,21.7,-74.4,30,1008
2010,7,22,18,3,BONNIE,22.2,-74.9,30,1007
2010,7,22,23,3,BONNIE,23.0,-75.7,35,1006
2010,7,23,0,3,BONNIE,23.1,-75.9,35,1006
2010,7,23,5,3,BONNIE,23.7,-77.5,40,1005
2010,7,23,6,3,BONNIE,23.8,-77.8,40,1005
2010,7,23,12,3,BONNIE,24.8,-79.7,35,1006
2010,7,23,14,3,BONNIE,25.4,-80.2,35,1007
2010,7,23,18,3,BONNIE,25.8,-81.1,30,1008
2010,7,24,0,3,BONNIE,26.3,-82.6,30,1010
2010,7,24,6,3,BONNIE,26.7,-84.4,30,1013
2010,7,24,12,3,BONNIE,27.5,-85.9,25,1013
2010,7,24,18,3,BONNIE,28.1,-87.1,25,1013
2010,7,25,0,3,BONNIE,28.6,-88.3,25,1012
2010,7,25,6,3,BONNIE,29.2,-89.5,25,1012
2010,7,25,12,3,BONNIE,29.8,-90.5,20,1012
2010,7,25,18,3,BONNIE,30.1,-91.0,15,1014
2010,8,2,12,4,COLIN,12.5,-40.7,30,1007
2010,8,2,18,4,COLIN,12.9,-42.4,30,1007
2010,8,3,0,4,COLIN,13.3,-44.4,30,1007
2010,8,3,6,4,COLIN,13.7,-46.6,35,1006
2010,8,3,12,4,COLIN,14.3,-49.3,35,1007
2010,8,3,18,4,COLIN,15.3,-52.2,35,1009
2010,8,4,0,4,COLIN,16.1,-54.8,35,1009
2010,8,4,6,4,COLIN,17.0,-57.2,35,1009
2010,8,4,12,4,COLIN,18.0,-59.5,35,1009
2010,8,4,18,4,COLIN,19.2,-61.1,40,1009
2010,8,5,0,4,COLIN,20.4,-62.5,40,1009
2010,8,5,6,4,COLIN,21.7,-63.7,40,1009
2010,8,5,12,4,COLIN,23.0,-64.9,40,1008
2010,8,5,18,4,COLIN,24.4,-65.8,45,1007
2010,8,5,21,4,COLIN,25.0,-66.1,50,1005
2010,8,6,0,4,COLIN,25.6,-66.6,50,1006
2010,8,6,6,4,COLIN,26.4,-67.2,40,1007
2010,8,6,12,4,COLIN,27.0,-67.1,40,1007
2010,8,6,18,4,COLIN,27.7,-66.9,40,1008
2010,8,7,0,4,COLIN,28.5,-66.6,40,1008
2010,8,7,6,4,COLIN,28.9,-66.4,35,1009
2010,8,7,12,4,COLIN,29.1,-66.2,35,1010
2010,8,7,18,4,COLIN,29.3,-65.9,35,1012
2010,8,8,0,4,COLIN,29.7,-65.7,30,1012
2010,8,8,6,4,COLIN,30.3,-65.7,30,1013
2010,8,10,6,5,FIVE,25.7,-83.0,25,1008
2010,8,10,12,5,FIVE,25.7,-83.3,25,1008
2010,8,10,18,5,FIVE,25.9,-83.7,30,1008
2010,8,11,0,5,FIVE,26.1,-84.1,30,1008
2010,8,11,6,5,FIVE,26.5,-85.0,30,1008
2010,8,11,12,5,FIVE,27.1,-86.1,25,1008
